,title_x,publish_time_x,abstract,authors,journal,url,category
1727,A Bayesian Inferential Approach to Quantify the Transmission Intensity of Disease Outbreak,2015-02-15,"Background. Emergence of infectious diseases like influenza pandemic (H1N1) 2009 has become great concern, which posed new challenges to the health authorities worldwide. To control these diseases various studies have been developed in the field of mathematical modelling, which is useful tool for understanding the epidemiological dynamics and their dependence on social mixing patterns. Method. We have used Bayesian approach to quantify the disease outbreak through key epidemiological parameter basic reproduction number (R (0)), using effective contacts, defined as sum of the product of incidence cases and probability of generation time distribution. We have estimated R (0) from daily case incidence data for pandemic influenza A/H1N1 2009 in India, for the initial phase. Result. The estimated R (0) with 95% credible interval is consistent with several other studies on the same strain. Through sensitivity analysis our study indicates that infectiousness affects the estimate of R (0). Conclusion. Basic reproduction number R (0) provides the useful information to the public health system to do some effort in controlling the disease by using mitigation strategies like vaccination, quarantine, and so forth.","Kadi, Adiveppa S.; Avaradi, Shivakumari R.",Comput Math Methods Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4345055/,319
2635,Building the road to a regional zoonoses strategy: A survey of zoonoses programmes in the Americas,2017-03-23,"BACKGROUND: In recent years, global public health security has been threatened by zoonotic disease emergence as exemplified by outbreaks of H5N1 and H1N1 influenza, SARS, and most recently Ebola and Zika. Additionally, endemic zoonoses, such as rabies, burden countries year after year, placing demands on limited finances and personnel. To survey the baseline status of the emerging and endemic zoonoses programmes of the Latin American and the Caribbean (LAC) countries, the Pan American Health Organization (PAHO) conducted a survey of priority emerging and endemic zoonoses, countries´ prioritization criteria and methodologies, and suggestions to strengthen countries capacities and regional approaches to zoonoses control. METHODS: A fillable online questionnaire was sent to the zoonoses programme managers of the Ministries of Health (MOH) and Ministries of Agriculture (MAg) of 33 LAC countries from January to April of 2015. The questionnaire comprised 36 single, multiple choice and open-ended questions to inform the objectives of the survey. A descriptive exploratory analysis was completed. RESULTS: Fifty-four ministries (26 MOH, 25 MAg, and 3 combined responses) in 31 LAC countries responded to the survey. Within the ministries, 22 (85%) MOH, 5 (20%) MAg, and 2 (67%) combined entities indicated they had specialized zoonoses units. For endemic zoonoses, 32 of 54 ministries responded that they conduct formal prioritization exercises, most of them annually (69%). The three priority endemic zoonoses for the MOHs were leptospirosis, rabies, and brucellosis while the three priorities for the MAgs were brucellosis, rabies, and tuberculosis. Diagnosis for rabies and leptospirosis were cited as the capacities most in need of development. The most needed cross-cutting capacity was coordination between stakeholders. For emerging zoonoses, 28 ministries performed formal prioritization exercises. The top prioritization criteria were probability of introduction into the country and impact. The three priority emerging zoonoses for the MOHs were Ebola viral disease, avian influenza, and Chikungunya while for the MAgs were avian influenza, bovine spongiform encephalopathy and West Nile virus disease. Surveillance for avian influenza and Ebola, and diagnosis for BSE were quoted as the capacities most needed. For all zoonoses, the majority of respondents (69%) ranked their relationship with the other Ministry as productive or very productive, and 31% minimally productive. Many countries requested a formal regional network, better regional communication and collaboration, and integrated surveillance. CONCLUSIONS: The survey is the first comprehensive effort to date to inform the status of zoonoses programmes in LAC. The information collected here will be used to develop a regional strategy for zoonoses (both endemic and emerging), increase efforts, advocacy, and promote prompt identification and management of EIDs and improvement of endemic programmes.","Maxwell, Melody J.; Freire de Carvalho, Mary H.; Hoet, Armando E.; Vigilato, Marco A. N.; Pompei, Julio C.; Cosivi, Ottorino; del Rio Vilas, Victor J.",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5363932/,319
3795,Beyond buzz‐pollination – departures from an adaptive plateau lead to new pollination syndromes,2018-10-12,"Pollination syndromes describe recurring adaptation to selection imposed by distinct pollinators. We tested for pollination syndromes in Merianieae (Melastomataceae), which contain bee‐ (buzz‐), hummingbird‐, flowerpiercer‐, passerine‐, bat‐ and rodent‐pollinated species. Further, we explored trait changes correlated with the repeated shifts away from buzz‐pollination, which represents an ‘adaptive plateau’ in Melastomataceae. We used random forest analyses to identify key traits associated with the different pollinators of 19 Merianieae species and estimated the pollination syndromes of 42 more species. We employed morphospace analyses to compare the morphological diversity (disparity) among syndromes. We identified three pollination syndromes (‘buzz‐bee’, ‘mixed‐vertebrate’ and ‘passerine’), characterized by different pollen expulsion mechanisms and reward types, but not by traditional syndrome characters. Further, we found that ‘efficiency’ rather than ‘attraction’ traits were important for syndrome circumscription. Contrary to syndrome theory, our study supports the pooling of different pollinators (hummingbirds, bats, rodents and flowerpiercers) into the ‘mixed‐vertebrate’ syndrome, and we found that disparity was highest in the ‘buzz‐bee’ syndrome. We conclude that the highly adaptive buzz‐pollination system may have prevented shifts towards classical pollination syndromes, but provided the starting point for the evolution of a novel set of distinct syndromes, all having retained multifunctional stamens that provide pollen expulsion, reward and attraction.","Dellinger, Agnes S.; Chartier, Marion; Fernández‐Fernández, Diana; Penneys, Darin S.; Alvear, Marcela; Almeda, Frank; Michelangeli, Fabián A.; Staedler, Yannick; Armbruster, W. Scott; Schönenberger, Jürg",New Phytol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6492237/,319
4411,Concurrency and reachability in treelike temporal networks,2019-12-10,"Network properties govern the rate and extent of various spreading processes, from simple contagions to complex cascades. Recently, the analysis of spreading processes has been extended from static networks to temporal networks, where nodes and links appear and disappear. We focus on the effects of accessibility, whether there is a temporally consistent path from one node to another, and reachability, the density of the corresponding accessibility graph representation of the temporal network. The level of reachability thus inherently limits the possible extent of any spreading process on the temporal network. We study reachability in terms of the overall levels of temporal concurrency between edges and the structural cohesion of the network agglomerating over all edges. We use simulation results and develop heterogeneous mean-field model predictions for random networks to better quantify how the properties of the underlying temporal network regulate reachability.","Lee, Eun; Emmons, Scott; Gibson, Ryan; Moody, James; Mucha, Peter J.",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6989038/,319
4743,Exact epidemic models on graphs using graph-automorphism driven lumping,2010-04-28,,,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7079999/,319
5138,Strukturverschiebung im gesamten Abgabensystem erforderlich!,2020-03-23,"• Background: Subacute viral infection is known to change the phenotype of infected cells, thereby causing immune-mediated tissue damage. The aim of this study was to investigate the expression of different cell surface molecules on human retinal pigment epithelial cells (RPEC) following viral infection, with special emphasis on those having immuneregulatory functions. • Methods: Cultured RPEC were infected with cytomegalovirus (CMV), coxsackievirus B3 (CVB) or herpes simplex virus type I (HSV). Double-staining fluorescence technique was used for visualization of virus infection and cell surface markers in the same cells by laser microscopy. • Results: CMV down-regulated MHC class I antigens on RPEC, whereas CVB and HSV did not alter MHC class I antigen expression. No induction of class 11 antigens was observed in RPEC infected with CVB, HSV or CMV. The intercellular adhesion molecule ICAM-1 (CD54) was strongly expressed in uninfected RPEC, and a slight increase was observed after virus infection. Vascular cell adhesion molecule 1 (VCAM-1) was expressed in low amounts in both uninfected and infected RPEC. No expression of intercellular adhesion molecule 2 (ICAM-2), E-selectin ELAM-1 or lymphocyte-function-associated antigen 1 (LFA-1) was observed on RPEC before or after virus infection. • Conclusion: Down-modulation of immune-regulating cell surface antigens has been suggested to provide a means of long-term survival of viruses in the infected cell, favoring establishment of persistent infection. Our observation in cultured human RPEC indicates that this mechanism might indeed contribute to the development of disease affecting retinal tissue.","Larcher, Clara; Recheis, Heidrun; Sgonc, Roswitha; Göttinger, Wolfgang; Huemer, Hartwig P.; Irschick, Eveline U.",Graefes Arch Clin Exp Ophthalmol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087854/,319
5162,Summarizing the Evidence on the International Trade in Illegal Wildlife,2010-06-04,"Nuclear warfare threat has been one of the main driver for cultural, political, economical and social changes in the late twentieth century, biological warfare threat is about to take it over. However, while nuclear warfare was a concrete possibility, biological warfare is just an elusive risk. This paper will explore some reasons for this apparent inconsistency by discussing biowarfare from a symbolic point of view, looking for its inner meanings and philosophical implications.","Mordini, E.",Poiesis Prax,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087952/,319
5203,Time evolution of non-lethal infectious diseases: a semi-continuous approach,2006-05-05,"Serious illnesses such as Ebola are often highly publicized in the mass media and can be associated with varying levels of anxiety and compensatory safety behavior (e.g., avoidance of air travel). The present study investigated psychological processes associated with Ebola-related anxiety and safety behaviors during the outbreak in late 2014. Between October 30 and December 3, 2014, which encompassed the peak of concerns and of the media’s attention to this particular outbreak, 107 university students completed a battery of measures assessing fear of Ebola, performance of safety behaviors, factual knowledge of the virus, and psychological variables hypothesized to predict Ebola-related fear. We found that while our sample was generally not very fearful of contracting Ebola, the fear of this disease was correlated with general distress, contamination cognitions, disgust sensitivity, body vigilance, and anxiety sensitivity-related physical concerns. Regression analyses further indicated that anxiety sensitivity related to physical concerns and the tendency to overestimate the severity of contamination were unique predictors of both Ebola fear and associated safety behaviors. Implications for how concerns over serious illness outbreaks can be conceptualized and clinically managed are discussed.","Blakey, Shannon M.; Reuman, Lillian; Jacoby, Ryan J.; Abramowitz, Jonathan S.",Cognit Ther Res,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088101/,319
5209,List of references,1989,,"Goncharova, E. P.; Kovpak, M. P.; Ryabchikova, E. I.; Konevets, D. A.; Sil’nikov, V. N.; Zenkova, M. A.; Vlasov, V. V.",Dokl Biochem Biophys,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088134/,319
5348,Are Megacities Sustainable?,2006-08-09,,"Mitello, Lucia; Rufo, Fabrizio",Topoi (Dordr),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7088829/,319
