,title_x,publish_time_x,abstract,authors,journal,url,category
10866,"Sans-abri, sans-papiers et confinés ?",2020-05-12,"The ambient temperature–health relationship is of growing interest as the climate changes. Previous studies have examined the association between ambient temperature and mortality or morbidity, however, there is little literature available on the ambient temperature effects on year of life lost (YLL). Thus, we aimed to quantify the YLL attributable to non-optimum ambient temperature. We obtained data from 1 January 2013 to 31 December 2017 of 70 counties in Hunan, China. In order to combine the effects of each county, we used YLL rate as a health outcome indicator. The YLL rate was equal to the total YLL divided by the population of each county, and multiplied by 100,000. We estimated the associations between ambient temperature and YLL with a distributed lag non-linear model (DNLM) in a single county, and then pooled them in a multivariate meta-regression. The daily mean YLL rates were 22.62 y/(p·100,000), 10.14 y/(p·100,000) and 2.33 y/(p·100,000) within the study period for non-accidental, cardiovascular, and respiratory disease death. Ambient temperature was responsible for advancing a substantial fraction of YLL, with attributable fractions of 10.73% (4.36–17.09%) and 16.44% (9.09–23.79%) for non-accidental and cardiovascular disease death, respectively. However, the ambient temperature effect was not significantly for respiratory disease death, corresponding to 5.47% (−2.65–13.60%). Most of the YLL burden was caused by a cold temperature than the optimum temperature, with an overall estimate of 10.27% (4.52–16.03%) and 15.94% (8.82–23.05%) for non-accidental and cardiovascular disease death, respectively. Cold and heat temperature-related YLLs were higher in the elderly and females than the young and males. Extreme cold temperature had an effect on all age groups in different kinds of disease-caused death. This study highlights that general preventative measures could be important for moderate temperatures, whereas quick and effective measures should be provided for extreme temperatures.","Lv, Ling-Shuang; Jin, Dong-Hui; Ma, Wen-Jun; Liu, Tao; Xu, Yi-Qing; Zhang, Xing-E; Zhou, Chun-Liang",Int J Environ Res Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7215980/,606
32656,Confinement n’est pas sédentarité,2020-05-19,,,MMW Fortschr Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7220559/,606
32733,COVID-19: For national and European research coordination,2020-05-21,"Nursing students report chronic stress, and burnout is common. One factor related to lower burnout is resilience, though little research has studied resilience interventions in nursing students. This study had two objectives: 1) to examine the effects of a pilot resilience intervention, and 2) to investigate student attitudes about the intervention. This was a randomized controlled trial that took place from January 2017 – June 2017 at a Midwest university in the United States. First-year nursing students (N = 27) were randomly assigned to the intervention (N = 14) or control (N = 13) group. The intervention group participated in a five-week resilience intervention. Both groups completed three online surveys (before, immediately after the intervention, and three months later). Using Wilcoxon signed-rank tests to compare pre- and post-intervention scores, neither group reported significant changes in resilience or the burnout facet of cynicism. The burnout facets of exhaustion and professional efficacy significantly decreased in the intervention group, but not the control group. Participants reported satisfaction with the intervention, though most wanted more hands-on activities. This resilience intervention may be valuable for reducing burnout in nursing students, but interventions should first conduct a needs assessment.","Lanz, Julie J.",Int J Appl Posit Psychol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7223822/,606
32915,Reprise du travail dans le bâtiment et les travaux publics,2020-05-26,Event-B [3] is a formal method that allows the verification of critical systems properties.,"Kraibi, Kenza",Rigorous State-Based Methods,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7242026/,606
33131,"To masks, citizen!",2020-05-22,"One of the most crucial tasks for today’s knowledge workers is to get and retain a thorough overview on the latest state of the art. Especially in dynamic and evolving domains, the amount of relevant sources is constantly increasing, updating and overruling previous methods and approaches. For instance, the digital transformation of manufacturing systems, called Industry 4.0, currently faces an overwhelming amount of standardization efforts and reference initiatives, resulting in a sophisticated information environment. We propose a structured dataset in the form of a semantically annotated knowledge graph for Industry 4.0 related standards, norms and reference frameworks. The graph provides a Linked Data-conform collection of annotated, classified reference guidelines supporting newcomers and experts alike in understanding how to implement Industry 4.0 systems. We illustrate the suitability of the graph for various use cases, its already existing applications, present the maintenance process and evaluate its quality.","Bader, Sebastian R.; Grangel-Gonzalez, Irlan; Nanjappa, Priyanka; Vidal, Maria-Esther; Maleshkova, Maria",The Semantic Web,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250593/,606
33134,Telemedicine applied to cardiovascular and neurovascular diseases during containment,2020-05-23,"Entity summarization is the problem of computing an optimal compact summary for an entity by selecting a size-constrained subset of triples from RDF data. Entity summarization supports a multiplicity of applications and has led to fruitful research. However, there is a lack of evaluation efforts that cover the broad spectrum of existing systems. One reason is a lack of benchmarks for evaluation. Some benchmarks are no longer available, while others are small and have limitations. In this paper, we create an Entity Summarization BenchMark (ESBM) which overcomes the limitations of existing benchmarks and meets standard desiderata for a benchmark. Using this largest available benchmark for evaluating general-purpose entity summarizers, we perform the most extensive experiment to date where 9 existing systems are compared. Considering that all of these systems are unsupervised, we also implement and evaluate a supervised learning based system for reference.","Liu, Qingxia; Cheng, Gong; Gunaratna, Kalpa; Qu, Yuzhong",The Semantic Web,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250596/,606
33137,Resumption of leisure sports after release from containment,2020-05-22,"Executing aggregate queries on the web of data allows to compute useful statistics ranging from the number of properties per class in a dataset to the average life of famous scientists per country. However, processing aggregate queries on public SPARQL endpoints is challenging, mainly due to quotas enforcement that prevents queries to deliver complete results. Existing distributed query engines allow to go beyond quota limitations, but their data transfer and execution times are clearly prohibitive when processing aggregate queries. Following the web preemption model, we define a new preemptable aggregation operator that allows to suspend and resume aggregate queries. Web preemption allows to continue query execution beyond quota limits and server-side aggregation drastically reduces data transfer and execution time of aggregate queries. Experimental results demonstrate that our approach outperforms existing approaches by orders of magnitude in terms of execution time and the amount of transferred data.","Grall, Arnaud; Minier, Thomas; Skaf-Molli, Hala; Molli, Pascal",The Semantic Web,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7250599/,606
36669,"Comment gérer, après confinement, les malades porteurs d’une affection chronique à risque ?",2020-07-14,"At the virtual event Diabetes Update 2020, numerous new findings and recommendations on diagnosis, therapy and management of diabetes and related topics were presented, of which the topics type 2 diabetes, diabetes and heart, diabetes and pregnancy as well as vaccinations are described in detail in separate articles in the current issue of Der Diabetologe. In the following, the most important and, from the author’s point of view, most relevant news from the other diabetes-related subject areas are briefly presented.","Scherbaum, Werner A.",Diabetologe,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349470/,606
36670,Déconfinons avec prudence pour ne pas avoir à reconfiner dans l’urgence,2020-07-14,,"Distler, Ludwig",Schmerzmed.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349472/,606
39047,Acknowledging leadership as a constituent of medical practice : an international outlook,2020-09-11,,"Baulig, Bianca",Bankfachkl Online Pr&#x000fc;f Train,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7478912/,606
39181,Pour une rentrée scolaire apaisée et sécurisée,2020-09-15,,"Urbansky, Frank",MTZ Worldw,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7483074/,606
44343,Remerciements aux experts 2020,2021-01-07,"PURPOSE: The present review article focuses on highlighting the main technologies used as tools that improve the delivery of transdermal biomolecules, addressing them from the point of view of research in the development of transdermal systems that use physical and chemical permeation enhancers and nanocarrier systems or a combination of them. RESULTS: Transdermal drug delivery systems have increased in importance since the late 1970s when their use was approved by the Food and Drug Administration (FDA). They appeared to be an alternative resource for the administration of many potent drugs. The first transdermal drug delivery system used for biomolecules was for the treatment of hormonal disorders. Biomolecules have been used primarily in many treatments for cancer and diabetes, vaccines, hormonal disorders, and contraception. CONCLUSIONS: The latest technologies that have used such transdermal biomolecule transporters include electrical methods (physical penetration enhancers), some chemical penetration enhancers and nanocarriers. All of them allow the maintenance of the physical and chemical properties of the main proteins and peptides through these clinical treatments, allowing their efficient storage, transport, and release and ensuring the achievement of their target and better results in the treatment of many diseases. GRAPHICAL ABSTRACT: [Image: see text]","Peña-Juárez, Ma. Concepción; Guadarrama-Escobar, Omar Rodrigo; Escobar-Chávez, José Juan",J Pharm Innov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7786146/,606
45002,"Confinée ou non, l’activité physique et sportive reste une nécessité()()",2020-12-16,"Firms with greater financial flexibility should be better able to fund a revenue shortfall resulting from the COVID-19 shock and benefit less from policy responses. We find that firms with high financial flexibility within an industry experience a stock price drop that is 26%, or 9.7 percentage points, lower than those with low financial flexibility. This differential return persists as stock prices rebound. Firms more exposed to the COVID-19 shock benefit more from cash holdings. No evidence suggests that recent payouts worsened the average firm’s drop in stock price. Our results cannot be explained by a leverage effect.","Fahlenbrach, Rüdiger; Rageth, Kevin; Stulz, René M",Rev Financ Stud,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7798547/,606
45007,Respecter les gestes barrières sans sacrifier ses mains(),2021-01-14,"Minks are raised in many countries and have transmitted severe acute respiratory syndrome–coronavirus 2 (SARS-CoV-2) to humans. However, the biologic properties of SARS-CoV-2 in minks are largely unknown. Here, we investigated and found that SARS-CoV-2 replicates efficiently in both the upper and lower respiratory tracts, and transmits efficiently in minks via respiratory droplets; pulmonary lesions caused by SARS-CoV-2 in minks are similar to those seen in humans with COVID-19. We further found that a spike protein-based subunit vaccine largely prevented SARS-CoV-2 replication and lung damage caused by SARS-CoV-2 infection in minks. Our study indicates that minks are a useful animal model for evaluating the efficacy of drugs or vaccines against COVID-19 and that vaccination is a potential strategy to prevent minks from transmitting SARS-CoV-2.","Shuai, Lei; Zhong, Gongxun; Yuan, Quan; Wen, Zhiyuan; Wang, Chong; He, Xijun; Liu, Renqiang; Wang, Jinliang; Zhao, Qinjian; Liu, Yuxiu; Huo, Ningning; Deng, Junhua; Bai, Jingjing; Wu, Hongchao; Guan, Yuntao; Shi, Jianzhong; Tian, Kegong; Xia, Ningshao; Chen, Hualan; Bu, Zhigao",Natl Sci Rev,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7798852/,606
52007,Libérons maintenant les contraintes imposées en EHPAD !()(),2021-04-18,,"Burki, Talha",Lancet Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8063071/,606
110650,Depressive symptoms and dietary nonadherence in patients with end-stage renal disease receiving hemodialysis: a review of quantitative evidence.,2010,"Lithium salts have been used to treat psychiatric disorders since the 1940s and are currently used in prophylaxis and treatment of depression and bipolar disorder. Therefore, we conducted this study to assess lithium toxicity-related publications using bibliometric approaches from a health point of view to assess global research trends in the lithium toxicity field to offer guidance to future research in this field. The data were retrieved from the online version of Scopus database on 6 August 2016. All records with the term 'lithium' in the title were retrieved, and those related to lithium toxicity were evaluated. There were a total of 1241 publications related to lithium toxicity published from 1913 to 2016. Articles (971 or 78.2%) were the most common type, followed by letters (179 or 14.4%) and reviews (61 or 4.9%). The annual publication of articles increased slightly after 1950 and the total number of publications related to lithium toxicity fluctuated with three peaks occurred in 1978, 1985 and 2014. The USA was the predominant country (25.38%), followed by the UK (7.82%), France (6.85%) and Canada (3.55%). Denmark had the highest productivity of publication after standardization by gross domestic product and population size. The average number of citations per article was 9.24, and the h-index for all publications in the field of lithium toxicity was 46. The highest h-index value was achieved by the USA (31) followed by the UK (21) and Canada (13). The Lancet was the highest ranked journal with 27 articles, followed by American Journal of Psychiatry with 23 articles. This study provides a bibliometric analysis on the global research trends in lithium toxicity studies during 1913-2015. There has been a progressive increase in the number of publications related to lithium toxicity published in the last decade, and most of the studies related to lithium toxicity arose from the USA and the UK.","Zyoud, Sa'ed H; Waring, W Stephen; Sweileh, Waleed M; Al-Jabi, Samah W",Basic & clinical pharmacology & toxicology,https://doi.org/10.1111/bcpt.12755; https://www.ncbi.nlm.nih.gov/pubmed/28064463/,606
