,title_x,publish_time_x,abstract,authors,journal,url,category
2379,Global Transcriptional Profiling of Diapause and Climatic Adaptation in Drosophila melanogaster,2015-11-13,"Wild populations of the model organism Drosophila melanogaster experience highly heterogeneous environments over broad geographical ranges as well as over seasonal and annual timescales. Diapause is a primary adaptation to environmental heterogeneity, and in D. melanogaster the propensity to enter diapause varies predictably with latitude and season. Here we performed global transcriptomic profiling of naturally occurring variation in diapause expression elicited by short day photoperiod and moderately low temperature in two tissue types associated with neuroendocrine and endocrine signaling, heads, and ovaries. We show that diapause in D. melanogaster is an actively regulated phenotype at the transcriptional level, suggesting that diapause is not a simple physiological or reproductive quiescence. Differentially expressed genes and pathways are highly distinct in heads and ovaries, demonstrating that the diapause response is not uniform throughout the soma and suggesting that it may be comprised of functional modules associated with specific tissues. Genes downregulated in heads of diapausing flies are significantly enriched for clinally varying single nucleotide polymorphism (SNPs) and seasonally oscillating SNPs, consistent with the hypothesis that diapause is a driving phenotype of climatic adaptation. We also show that chromosome location-based coregulation of gene expression is present in the transcriptional regulation of diapause. Taken together, these results demonstrate that diapause is a complex phenotype actively regulated in multiple tissues, and support the hypothesis that natural variation in diapause propensity underlies adaptation to spatially and temporally varying selective pressures.","Zhao, Xiaqing; Bergland, Alan O.; Behrman, Emily L.; Gregory, Brian D.; Petrov, Dmitri A.; Schmidt, Paul S.",Molecular Biology and Evolution,https://academic.oup.com/mbe/article-pdf/33/3/707/17471430/msv263.pdf,354
2738,miR‐127‐5p negatively regulates enterovirus 71 replication by directly targeting SCARB2,2017-04-13,"Enterovirus 71 (EV71) is the major causative agent of hand‐foot‐and‐mouth disease in young children and can cause severe cerebral and pulmonary complications and even fatality. This study aimed at elucidating whether and how EV71 infection is regulated by a cellular microRNA, miR‐127‐5p. We found that miR‐127‐5p can downregulate the expression of SCARB2, a main receptor of EV71, by targeting two potential sites in its 3′ UTR region and inhibit EV71 infection. Meanwhile, miR‐127‐5p expression was upregulated during EV71 infection. Notably, transfecting cells with miR‐127‐5p mimics led to a significant decrease in viral replication, while inhibition of endogenous miR‐127‐5p facilitated viral replication. Furthermore, our evidence showed that miR‐127‐5p did not affect postentry viral replication. Taken together, these results indicated that miR‐127‐5p inhibited EV71 replication by targeting the SCARB2 mRNA.","Feng, Chunhong; Fu, Yuxuan; Chen, Deyan; Wang, Huanru; Su, Airong; Zhang, Li; Chang, Liang; Zheng, Nan; Wu, Zhiwei",FEBS Open Bio,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5458453/,354
4776,Recent advances in technology supporting biopharmaceutical production from mammalian cells,2012-10-05,,,Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7080111/,354
5103,Enhanced photocatalytic inactivation of bacterial spores on surfaces in air,2005-07-26,"Virions resembling papovavirus were demonstrated in glial cells in the brain of an aged patient without overt progressive multifocal leukoencephalopathy. The patient was not in a severely immunocompromised state. On histological examination, only a few tiny incomplete necrotic foci were found in the subcortical area. These foci were widely dispersed. Rare, swollen oligodendroglial cells and astrocytes in which papovavirus capsid protein (VP-1) was demonstrated immunohistochemically were present around the foci. The two typical types of virus particles i.e. 35 to 40 nm round particles and elongated particles, were observed in the nuclei of the swollen glial cells. The latter were in the minority. Distinct crystals were also found in the nuclei. The centre-to-centre distance of the particles in the crystals, about 40 nm, and the electron-opaque spots of the round-shaped virions and of the elongated particles, were indicative of structural subunits of papovavirus capsids. This case provides further evidence that papovavirus, possibly JC virus, may be reactivated in the brains of aged patients who are not in an immunocompromised state.","Shimada, H.; Noda, K.; Mori, M.; Aoki, N.; Tajima, M.; Kato, K.",Virchows Arch,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7087722/,354
6178,Plaudits for microbiologists in 2008,2008,"Data on the movement of people becomes ever more detailed, but robust models explaining the observed patterns are still needed. Mapping the problem onto a 'network of networks' could be a promising approach.","González, Marta C; Barabási, Albert-László",Nat Phys,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7096906/,354
6211,In the News,2004,"Nucleic acid aptamers can be selected from pools of random-sequence oligonucleotides to bind a wide range of biomedically relevant proteins with affinities and specificities that are comparable to antibodies. Aptamers exhibit significant advantages relative to protein therapeutics in terms of size, synthetic accessibility and modification by medicinal chemistry. Despite these properties, aptamers have been slow to reach the marketplace, with only one aptamer-based drug receiving approval so far. A series of aptamers currently in development may change how nucleic acid therapeutics are perceived. It is likely that in the future, aptamers will increasingly find use in concert with other therapeutic molecules and modalities.","Keefe, Anthony D.; Pai, Supriya; Ellington, Andrew",Nat Rev Drug Discov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097324/,354
6236,Community engagement,2013-03-15,"Vaccination has achieved remarkable successes in the control of childhood viral diseases. To control emerging infections, however, vaccines will need to be delivered to older individuals who, unlike infants, probably have had prior infection or vaccination with related viruses and thus have cross-reactive antibodies against the vaccines. Whether and how these cross-reactive antibodies impact live attenuated vaccination efficacy is unclear. Using an open-label randomized trial design, we show that subjects with a specific range of cross-reactive antibody titres from a prior inactivated Japanese encephalitis vaccination enhanced yellow fever (YF) immunogenicity upon YF vaccination. Enhancing titres of cross-reactive antibodies prolonged YF vaccine viraemia, provoked greater pro-inflammatory responses, and induced adhesion molecules intrinsic to the activating Fc-receptor signalling pathway, namely immune semaphorins, facilitating immune cell interactions and trafficking. Our findings clinically demonstrate antibody-enhanced infection and suggest that vaccine efficacy could be improved by exploiting cross-reactive antibodies. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nmicrobiol.2016.164) contains supplementary material, which is available to authorized users.","Chan, Kuan Rong; Wang, Xiaohui; Saron, Wilfried A. A.; Gan, Esther Shuyi; Tan, Hwee Cheng; Mok, Darren Z. L.; Zhang, Summer Li-Xin; Lee, Yie Hou; Liang, Cui; Wijaya, Limin; Ghosh, Sujoy; Cheung, Yin Bun; Tannenbaum, Steven R.; Abraham, Soman N.; St John, Ashley L.; Low, Jenny G. H.; Ooi, Eng Eong",Nat Microbiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097525/,354
6243,Viral shape-shifting: norovirus evasion of the human immune system,2010-02-02,"Many pathological changes in solid tumours are caused by the accumulation of genetic mutations and epigenetic molecular alterations. In addition, tumour progression is profoundly influenced by the environment surrounding the transformed cells. The interplay between tumour cells and their microenvironment has been recognized as one of the key determinants of cancer development and is being extensively investigated. Data suggest that both the extracellular matrix and the microbiota represent microenvironments that contribute to the onset and progression of tumours. Through the introduction of omics technologies and pyrosequencing analyses, a detailed investigation of these two microenvironments is now possible. In urological research, assessment of their dysregulation has become increasingly important to provide diagnostic, prognostic and predictive biomarkers for urothelial bladder cancer. Understanding the roles of the extracellular matrix and microbiota, two key components of the urothelial mucosa, in the sequelae of pathogenic events that occur in the development and progression of urothelial carcinomas will be important to overcome the shortcomings in current bladder cancer treatment strategies. SUPPLEMENTARY INFORMATION: The online version of this article (doi:10.1038/nrurol.2015.292) contains supplementary material, which is available to authorized users.","Alfano, Massimo; Canducci, Filippo; Nebuloni, Manuela; Clementi, Massimo; Montorsi, Francesco; Salonia, Andrea",Nat Rev Urol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097604/,354
8048,Distribution of Cryptosporidia within the gastrointestinal tract of young calves,2018-11-13,,"Lee, A.; Sim, F.; Mackie, P.",Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7126108/,354
8235,"index to Volume 8, 2006",2006-11-10,,"Arnold, Carrie",Lancet Respir Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7128740/,354
