,title_x,publish_time_x,abstract,authors,journal,url,category
8467,Safe treatment of health-care workers with Ebola,2017-12-13,"Ion transport in the jejunal mucosa of 14- to 16-day-old piglets with severe diarrhea 40hr after infection with transmissible gastroenteritis (TGE) virus was studied. In infected pigs Na(+) transport failed to. respond normally to glucose when studied either in Ussing short-circuited chambers or in suspensions of enterocytes isolated selectively from jejunal villi. Theophylline, 10 mm, added to the chambers produced the same brisk electrical responses and increments in net Cl(−) secretion in tissue from both infected and control groups. A defect in glucose-stimulated Na(+) absorption in the acute stage of a viral enteritis has been identified which probably contributes to the impaired lumen-to-extracellular fluid flux of Na(+) found previously in the jejunum of intact TGE-infected pigs. The mechanisms causing diarrhea in this invasive viral enteritis differ from those causing toxigenic diarrhea.","McClung, H.J.; Butler, D.G.; Kerzner, B.; Gall, D.G.; Hamilton, J.R.",Gastroenterology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7130178/,560
9438,COVID-19: protecting health-care workers,2020-03-19,,"Honigsbaum, Mark",Lancet,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7138110/,560
13016,The Need to Develop Standard Measures of Patient Adherence for Big Data: Viewpoint,2020-08-27,"BACKGROUND: During the outbreak, billions of people were eager to get information about COVID-19 through social media. Social media can not only deliver reliable information to the public but can in turn reflect changes in the public’s psychological status. Insight into the public’s hotspots of concern and mental status through media background tools contributes to the formulation of public health policies and the clarification of epidemic development mode. METHODS: WeChat is the largest social media in China. Taking the recovery period of COVID-19 in China, for example, we collected WeChat Index data and analyzed the public’s concern about the course of COVID-19 and the restoration of emotional tendency through keywords search. RESULTS: With the gradual control of the COVID-19 in China, the public psychological status changes from negative to neutral, accompanied by a weakening of negative emotions and an increase in positive emotions. Every obvious inflection point of improvement in social operation is reflected in the increase of public attention and the relaxation of lifestyle. CONCLUSIONS: Social media can be used to monitor the public psychological status and the development mode and trend of infection in one country during a pandemic.","Jia, Fei; Liu, Xiaoguang",J Public Health (Oxf),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7499652/,560
14698,"Exploring healthcare professionals’ knowledge, attitude, and practices towards pharmacovigilance: a cross-sectional survey",2021-01-04,,"Tan, Kay Sin; Kwon, Sun U; Jung, Keun Hwa; Rha, Joung Ho; Yoon, Byung Woo; Venketasubramanian, Narayanaswamy",Cerebrovasc Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7801973/,560
14802,Rural Emergency Medical Service Providers Perceptions on the Causes of and Solutions to the Opioid Crisis: A Qualitative Assessment,2021-01-11,"OBJECTIVES: Understanding the level of investment needed for the 2021-2030 decade is important as the global community faces the next strategic period for vaccines and immunization programs. To assist with this goal, we estimated the aggregate costs of immunization programs for ten vaccines in 94 low- and middle-income countries from 2011 to 2030. METHOD: We calculated vaccine, immunization delivery and stockpile costs for 94 low- and middle-income countries leveraging the latest available data sources. We conducted scenario analyses to vary assumptions about the relationship between delivery cost and coverage as well as vaccine prices for fully self-financing countries. RESULTS: The total aggregate cost of immunization programs in 94 countries for 10 vaccines from 2011 to 2030 is $70.8 billion (confidence interval: $56.6-$93.3) under the base case scenario and $84.1 billion ($72.8-$102.7) under an incremental delivery cost scenario, with an increasing trend over two decades. The relative proportion of vaccine and delivery costs for pneumococcal conjugate, human papillomavirus, and rotavirus vaccines increase as more countries introduce these vaccines. Nine countries in accelerated transition phase bear the highest burden of the costs in the next decade, and uncertainty with vaccine prices for the 17 fully self-financing countries could lead to total costs that are 1.3-13.1 times higher than the base case scenario. CONCLUSION: Resource mobilization efforts at the global and country levels will be needed to reach the level of investment needed for the coming decade. Global-level initiatives and targeted strategies for transitioning countries will help ensure the sustainability of immunization programs.","Sim, So Yoon; Watts, Elizabeth; Constenla, Dagna; Huang, Shuoning; Brenzel, Logan; Patenaude, Bryan N.",Value Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7813215/,560
15225,Female sex and food insecurity in relation to self-reported poor or fair mental health in Canadian adults: a cross-sectional study using national survey data,2021-01-26,"Immunonutrition (IN) appears to reduce infective complications and in-hospital length of stay (LOS) after major gastrointestinal surgery, but its use in normo-nourished patients is still controversial. The primary aim of this comparative observational study was to evaluate if pre-operative IN reduces in-hospital stay in patients undergoing laparoscopic colorectal resection for cancer under an enhanced recovery after surgery (ERAS) program. The influence of IN on time to first bowel movements, time to full oral diet tolerance, number and type of complications, reasons of prolonged LOS and readmission rate was evaluated as secondary outcome. Patients undergoing ERAS laparoscopic colorectal resection between December 2016 and December 2019 were reviewed. Patients who have received preoperative IN (group A) were compared to those receiving standard dietary advice (group B). Mean in-hospital LOS was significantly shorter in patients receiving preoperative IN than standard dietary advice (4.85 ± 2.25 days vs. 6.06 ± 3.95 days; p < 0.0492). No differences in secondary outcomes were observed. Preoperative IN associated with ERAS protocol in normo-nourished patients undergoing laparoscopic colorectal cancer resection seems to reduce LOS.","Tesauro, Manfredi; Guida, Andrea M.; Siragusa, Leandro; Sensi, Bruno; Bellato, Vittoria; Di Daniele, Nicola; Divizia, Andrea; Franceschilli, Marzia; Sica, Giuseppe S.",J Clin Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7865842/,560
16168,Online therapy: an added value for inpatient routine care? Perspectives from mental health care professionals,2021-03-16,"BACKGROUND: The purpose of this study is to investigate the time course of syndecan-1 (Syn-1) plasma levels, the correlation between Syn-1 and organ damage development, and the associations of Syn-1 level with cumulative fluid balance and ventilator-free days (VFD) in patients with septic shock. METHODS: We collected blood samples from 38 patients with septic shock upon their admission to ICU and for the first 7 days of their stay. Syn-1 plasma level, acute respiratory distress syndrome (ARDS), other organ damage, VFD, and cumulative fluid balance were assessed daily. RESULTS: Over the course of 7 days, Syn-1 plasma levels increased significantly more in patients with ARDS than in those without ARDS. Patients with high levels of Syn-1 in the 72 h after ICU admission had significantly higher cumulative fluid balance, lower PaO(2)/FiO(2), and fewer VFD than patients with low levels of Syn-1. Syn-1 levels did not correlate with sequential organ failure assessment score or with APACHE II score. CONCLUSIONS: In our cohort of patients with septic shock, higher circulating level of Syn-1 of cardinal glycocalyx component is associated with more ARDS, cumulative positive fluid balance, and fewer VFD. Measurement of Syn-1 levels in patients with septic shock might be useful for predicting patients at high risk of ARDS. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s40560-021-00543-x.","Kajita, Yuka; Terashima, Tsuguaki; Mori, Hisatake; Islam, Md. Monirul; Irahara, Takayuki; Tsuda, Masanobu; Kano, Hideki; Takeyama, Naoshi",J Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7962080/,560
16359,Oxygen management among infants in neonatal units in sub-Saharan Africa: a cross-sectional survey,2021-03-26,"The gut microbiome plays a major role in the maintenance of human health. Characterizing the taxonomy and metabolic functions of the human gut microbiome is necessary for enhancing health. Here, we analyzed the metagenomic sequencing, assembly and construction of a meta-gene catalogue of the human gut microbiome with the overall aim of investigating the taxonomy and metabolic functions of the gut microbiome in Thai adults. As a result, the integrative analysis of 16S rRNA gene and whole metagenome shotgun (WMGS) sequencing data revealed that the dominant gut bacterial families were Lachnospiraceae and Ruminococcaceae of the Firmicutes phylum. Consistently, across 3.8 million (M) genes annotated from 163.5 gigabases (Gb) of WMGS sequencing data, a significant number of genes associated with carbohydrate metabolism of the dominant bacterial families were identified. Further identification of bacterial community-wide metabolic functions promisingly highlighted the importance of Roseburia and Faecalibacterium involvement in central carbon metabolism, sugar utilization and metabolism towards butyrate biosynthesis. This work presents an initial study of shotgun metagenomics in a Thai population-based cohort in a developing Southeast Asian country.","Raethong, Nachon; Nakphaichit, Massalin; Suratannon, Narissara; Sathitkowitchai, Witida; Weerapakorn, Wanlapa; Keawsompong, Suttipun; Vongsangnak, Wanwipa",Genes (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996147/,560
17718,HIV Information Acquisition and Use Among Young Black Men Who Have Sex With Men Who Use the Internet: Mixed Methods Study,2021-05-07,"Andexanet alfa is a recombinant modified human FXa (factor Xa) developed to reverse FXa inhibition from anticoagulants. Hemostatic efficacy and reversal of anti-FXa activity with andexanet were assessed in patients from the ANNEXA-4 study (Andexanet Alfa, a Novel Antidote to the Anticoagulation Effects of FXa Inhibitors) with intracranial hemorrhage (ICrH). METHODS: ANNEXA-4 was a single-arm study evaluating andexanet in patients presenting with major bleeding ≤18 hours after taking an FXa inhibitor. Patients received a bolus plus 2-hour infusion of andexanet. Brain imaging in patients with ICrH was performed at baseline and at 1 and 12 hours postandexanet infusion. Coprimary efficacy outcomes were change in anti-FXa activity and hemostatic efficacy at 12 hours (excellent/good efficacy defined as ≤35% increase in hemorrhage volume/thickness). Safety outcomes included occurrence of thrombotic events and death at 30 days. RESULTS: A total of 227 patients with ICrH were included in the safety population (51.5% male; mean age 79.3 years) and 171 in the efficacy population (99 spontaneous and 72 traumatic bleeds). In efficacy evaluable patients, excellent/good hemostasis 12 hours postandexanet occurred in 77 out of 98 (78.6%) and in 58 out of 70 (82.9%) patients with spontaneous and traumatic bleeding, respectively. In the subanalysis by FXa inhibitor treatment group in the efficacy population, median of percent change in anti-FXa from baseline to nadir showed a decrease of 93.8% for apixaban-treated patients (n=99) and by 92.6% for rivaroxaban-treated patients (n=59). Within 30 days, death occurred in 34 out of 227 (15.0%) patients and thrombotic events occurred in 21 out of 227 (9.3%) patients (safety population). CONCLUSIONS: Andexanet reduced anti-FXa activity in FXa inhibitor-treated patients with ICrH, with a high rate of hemostatic efficacy. Andexanet may substantially benefit patients with ICrH, the most serious complication of anticoagulation. REGISTRATION: URL: https://www.clinicaltrials.gov; Unique identifier: NCT02329327.","Demchuk, Andrew M.; Yue, Patrick; Zotova, Elena; Nakamya, Juliet; Xu, Lizhen; Milling, Truman J.; Ohara, Tomoyuki; Goldstein, Joshua N.; Middeldorp, Saskia; Verhamme, Peter; Lopez-Sendon, Jose Luis; Conley, Pamela B.; Curnutte, John T.; Eikelboom, John W.; Crowther, Mark; Connolly, Stuart J.",Stroke,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8140631/,560
18136,"The Challenge of Integrating eHealth Into Health Care: Systematic Literature Review of the Donabedian Model of Structure, Process, and Outcome",2021-05-10,"BACKGROUND: Anthrax is a major but neglected zoonotic disease of public health concern in India with Odisha contributing a major share to the disease burden. Bacillus anthracis spores can be found naturally in soil and commonly affect both animals and humans around the world. Domestic and wild animals such as cattle, sheep, goats, and deer can become infected when they inhale or ingest spores from contaminated soil, plants, or water. Anthrax can be fatal if patients are not treated promptly with antibiotics. This protocol aims to describe the implementation and evaluation of the ‘One Health’ intervention model based on the principles of Theory of Change (ToC) to eliminate human anthrax from a tribal district in Odisha, India. METHODS: This study would test the effectiveness of a complex public health intervention package developed using the ToC framework for the elimination of human anthrax in Koraput district by a comparative analysis of baseline and end-line data. We plan to enroll 2640 adults across 14 geographically divided blocks in Koraput district of Odisha for baseline and end-line surveys. After baseline, we would provide capacity building training to stakeholders from the department of health, veterinary, forest, academic and allied health institutions followed by workshops on sensitization and awareness through IEC (Information Education Communication)/BCC (Behavior Change Communication) activities in the community. We would establish a state-level laboratory facility as a robust system for timely diagnosis and management of human anthrax cases. Surveillance network will be strengthened to track the cases in early stage and risk zoning will be done for focused surveillance in endemic areas. Advocacy with district level administration will be done for maximizing the coverage of livestock vaccination in the entire district. Interdepartmental coordination would be established for the effective implementation of the intervention package. CONCLUSION: This would be a first study applying One Health concept for the elimination of human anthrax in India. The findings from this study will offer important insights for policy-making and further replication in other endemic regions of the state and country. TRIAL REGISTRATION: The authors confirm that all ongoing and related trials for this intervention are prospectively registered with the Clinical Trials Registry of India [CTRI/2020/05/025325] on 22 May 2020.","Bhattacharya, Debdutta; Kshatri, Jaya Singh; Choudhary, Hari Ram; Parai, Debaprasad; Shandilya, Jyoti; Mansingh, Asit; Pattnaik, Matrujyoti; Mishra, Kaushik; Padhi, Shakti Prakash; Padhi, Arun; Pati, Sanghamitra",PLoS One,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8158997/,560
