,title_x,publish_time_x,abstract,authors,journal,url,category
2567,Dynamic driving pressure associated mortality in acute respiratory distress syndrome with extracorporeal membrane oxygenation,2017-01-25,"BACKGROUND: The survival predictors and optimal mechanical ventilator settings in patients with severe acute respiratory distress syndrome (ARDS) undergoing extracorporeal membrane oxygenation (ECMO) are uncertain. This study was designed to investigate the influences of clinical variables and mechanical ventilation settings on the outcomes for severe ARDS patients receiving ECMO. METHODS: We reviewed severe ARDS patients who received ECMO due to refractory hypoxemia from May 2006 to October 2015. Serial mechanical ventilator settings before and after ECMO and factors associated with survival were analyzed. RESULTS: A total of 158 severe ARDS patients received ECMO were finally analyzed. Overall intensive care unit (ICU) mortality was 55.1%. After ECMO initiation, tidal volume, peak inspiratory pressure and dynamic driving pressure were decreased, while positive end-expiratory pressure levels were relative maintained. After ECMO initiation, nonsurvivors had significantly higher dynamic driving pressure until day 7 than survivors. Cox proportional hazards regression model revealed that immunocompromised [hazard ratio 1.957; 95% confidence interval (CI) 1.216–3.147; p = 0.006], Acute Physiology and Chronic Health Evaluation (APACHE) II score (hazard ratio 1.039; 95% CI 1.005–1.073; p = 0.023), ARDS duration before ECMO (hazard ratio 1.002; 95% CI 1.000–1.003; p = 0.029) and mean dynamic driving pressure from day 1 to 3 on ECMO (hazard ratio 1.070; 95% CI 1.026–1.116; p = 0.002) were independently associated with ICU mortality. CONCLUSIONS: For severe ARDS patients receiving ECMO, immunocompromised status, APACHE II score and the duration of ARDS before ECMO initiation were significantly associated with ICU survival. Higher dynamic driving pressure during first 3 days of ECMO support was also independently associated with increased ICU mortality.","Chiu, Li-Chung; Hu, Han-Chung; Hung, Chen-Yiu; Chang, Chih-Hao; Tsai, Feng-Chun; Yang, Cheng-Ta; Huang, Chung-Chi; Wu, Huang-Pin; Kao, Kuo-Chin",Ann Intensive Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5267613/,362
5753,"High survival in adult patients with acute respiratory distress syndrome treated by extracorporeal membrane oxygenation, minimal sedation, and pressure supported ventilation",2000-10-14,"Objective: To evaluate thrombogenicity of prothrombin complex concentrates (PCCs) in critically ill patients.¶Design: Prospective clinical study.¶Setting: Medical intensive care unit at a university hospital.¶Patients: 16 consecutive patients suffering from acquired deficiencies of coagulation factors and with either overt bleeding from any site or a planned invasive procedure.¶Interventions: 2000 factor IX units of PCCs intravenously.¶Measurements and results: Prothrombin time (PT), activated partial prothrombin time, fibrinogen, platelet count, plasma levels of coagulation factors II, V, VII, VIII, IX, X, antithrombin, protein C, thrombin-antithrombin complex (TAT), prothrombin fragment F(1+2), and the fibrin degradation product D-dimer were measured prior to and 1, 3, and 24 h after administration of PCCs. PT as well as coagulation factors II, VII, IX, and X, TAT, and F(1+2) showed a significant increase after administration of PCCs. All other parameters remained unchanged.¶Conclusions: Administration of PCCs induces thrombin generation. No evidence for induction of disseminated intravascular coagulation in biochemical terms could be found. When rapid correction of acquired coagulation factor disturbances is warranted, the use of PCCs seems reasonable, but the elevated risk of intravascular thrombus formation should be kept in mind.","Staudinger, T.; Frass, M.; Rintelen, C.; Quehenberger, P.; Wagner, O.; Stoiser, B.; Locker, G. J.; Laczika, K.; Knapp, S.; Watzke, H.",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7094948/,362
5835,Liver inflammation and acute respiratory distress syndrome in a patient receiving hepatitis B vaccine: a possible relationship?,1997,"RATIONALE: The standard of care for patients with acute respiratory distress syndrome (ARDS) has been developed based on studies that usually excluded patients with major comorbidities. OBJECTIVES: To describe treatments and outcomes according to comorbidities in patients with ARDS admitted to 19 ICUs (1997–2014). METHODS: Patients were grouped based on comorbidities. Determinants of day-28 mortality were identified by multivariable Cox analysis stratified on center. MEASUREMENTS AND MAIN RESULTS: Among 4953 ARDS patients, 2545 (51.4%) had major comorbidities; the proportion with major comorbidities increased after 2008. Hematological malignancy was associated with severe ARDS and rescue therapies for refractory hypoxemia. COPD, HIV infection, and hematological malignancy were associated with a lower likelihood of invasive mechanical ventilation on the admission day. Admission-day SOFA score was higher in patients with major comorbidities, who more often received vasopressors, dialysis, or treatment-limitation decisions. Day-28 mortality was 33.7% overall, 27.2% in patients without major comorbidities, and 31.1% (COPD) to 56% (hematological malignancy) in patients with major comorbidities. By multivariable analysis, mortality was lower in patients with COPD and higher in those with chronic heart failure, solid tumors, or hematological malignancies. Mortality was independently associated with P(a)O(2)/F(i)O(2) and PaCO(2) on day 1, ARDS of pulmonary origin, worse SOFA score, and ICU-acquired events. CONCLUSIONS: Half the patients with ARDS had major comorbidities, which were associated with severe ARDS, multiple organ dysfunction, and day-28 mortality. These findings do not support the exclusion of ARDS patients with severe comorbidities from randomized clinical trials. Trials in ARDS patients with whatever comorbidities are warranted. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1007/s00134-018-5209-6) contains supplementary material, which is available to authorized users.","Azoulay, Elie; Lemiale, Virginie; Mourvillier, Bruno; Garrouste-Orgeas, Maite; Schwebel, Carole; Ruckly, Stéphane; Argaud, Laurent; Cohen, Yves; Souweine, Bertrand; Papazian, Laurent; Reignier, Jean; Marcotte, Guillaume; Siami, Shidasp; Kallel, Hatem; Darmon, Michael; Timsit, Jean-François",Intensive Care Med,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7095161/,362
6417,Extracorporeal membrane oxygenation in spina bifida and (H1N1)-induced acute respiratory distress syndrome,2017-09-13,"Haploidentical stem cell transplantation (haplo SCT) has emerged as an acceptable alternative to matched family donor transplantation for children diagnosed to have primary immune deficiency disorders (PIDs). We present data over 4 years on the challenges and efficacy of unmanipulated T cell replete haplo SCTs with post-transplant cyclophosphamide (PTCy) in children diagnosed to have PIDs. We performed a retrospective study in the pediatric blood and marrow transplantation unit where all children less than 18 years of age diagnosed to have PIDs and who underwent haplo SCT with PTCy from January 2014 to February 2018 were included in the study. Of the 16 transplants included in the study, 5 children were diagnosed to have Wiskott-Aldrich syndrome, 3 with congenital hemophagocytic lymphohistiocytosis, 2 each with Griscelli syndrome and Mendelian susceptibility to mycobacterial diseases, and one each with Chediak-Higashi syndrome, ORAI 1 mutation immune deficiency, severe combined immune deficiency, and Hyper IgM syndrome. The source of stem cells was PBSC in 62.5% and bone marrow in 32.5%. Engraftment by day 16–21 post hematopoietic stem cell transplantation was achieved in 75% transplants with 91% of these remaining in sustained complete chimerism. Acute skin and gut graft versus host disease of grade 2–3 were noted in 50% transplants and cytomegalovirus (CMV) reactivation in 43.7% transplants. One child with congenital HLH succumbed to refractory CMV, adenovirus, and BK virus infection. Cytokine release syndrome (CRS) was noted in 75% transplants with 2 children succumbing to the illness. Tocilizumab was successfully used early in one child. Overall mortality was found to be 37.5% with overall survival of 62.5% with a median follow-up of 23.3 months. In resource limited settings, PTCy has the potential to provide a cost-effective advantage in terms of accessibility of this curative procedure among children with PIDs.","Uppuluri, Ramya; Sivasankaran, Meena; Patel, Shivani; Swaminathan, Venkateswaran Vellaichamy; Ramanan, Kesavan Melarcode; Ravichandran, Nikila; Ramakrishnan, Balasubramaniam; Jayakumar, Indira; Vaidhyanathan, Lakshman; Raj, Revathi",J Clin Immunol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7100782/,362
7621,Optimal Ventilator Strategies in Acute Respiratory Distress Syndrome,2019-05-06,"Inoculation of tracheal organ cultures from bovine foetuses with Mycoplasma bovis resulted in a loss of cellular structure of the lamina propria, followed 20–22 days later by lifting and detachment of overlying epithelium. The effect was associated with large numbers of M. bovis, identified by immunoperoxidase labelling and electromicroscopy, infiltrating between the epithelial cells and amassing in the lamina propria, especially in the region of the basement membrane of the epithelium. Ciliary activity was undiminished for up to 18 days following inoculation and little or no cytopathic effect on the ciliated epithelium was seen in spite of the close proximity of large numbers of organisms. In contrast, M. dispar was restricted to the margin of the ciliated epithelium where, as previously reported, it caused pyknosis, sloughing and flattening of the epithelium with consequent loss of ciliary activity. The cytopathology observed for each mycoplasma bore a close similarity to the behaviour of the two mycoplasmas in vivo and it is suggested that the organ culture system may be a useful and relevant system to elucidate the pathogenic mechanisms for each mycoplasma.","Thomas, L.H.; Howard, C.J.; Parsons, K.R.; Anger, H.S.",Vet Microbiol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7117133/,362
11543,"Respiratory drive in the acute respiratory distress syndrome: pathophysiology, monitoring, and therapeutic interventions",2020-02-03,"BACKGROUND: The clinical effectiveness of neurally adjusted ventilatory assist (NAVA) has yet to be demonstrated, and preliminary studies are required. The study aim was to assess the feasibility of a randomized controlled trial (RCT) of NAVA versus pressure support ventilation (PSV) in critically ill adults at risk of prolonged mechanical ventilation (MV). METHODS: An open-label, parallel, feasibility RCT (n = 78) in four ICUs of one university-affiliated hospital. The primary outcome was mode adherence (percentage of time adherent to assigned mode), and protocol compliance (binary—≥ 65% mode adherence). Secondary exploratory outcomes included ventilator-free days (VFDs), sedation, and mortality. RESULTS: In the 72 participants who commenced weaning, median (95% CI) mode adherence was 83.1% (64.0–97.1%) and 100% (100–100%), and protocol compliance was 66.7% (50.3–80.0%) and 100% (89.0–100.0%) in the NAVA and PSV groups respectively. Secondary outcomes indicated more VFDs to D28 (median difference 3.0 days, 95% CI 0.0–11.0; p = 0.04) and fewer in-hospital deaths (relative risk 0.5, 95% CI 0.2–0.9; p = 0.032) for NAVA. Although overall sedation was similar, Richmond Agitation and Sedation Scale (RASS) scores were closer to zero in NAVA compared to PSV (p = 0.020). No significant differences were observed in duration of MV, ICU or hospital stay, or ICU, D28, and D90 mortality. CONCLUSIONS: This feasibility trial demonstrated good adherence to assigned ventilation mode and the ability to meet a priori protocol compliance criteria. Exploratory outcomes suggest some clinical benefit for NAVA compared to PSV. Clinical effectiveness trials of NAVA are potentially feasible and warranted. TRIAL REGISTRATION: ClinicalTrials.gov, NCT01826890. Registered 9 April 2013.","Hadfield, Daniel J.; Rose, Louise; Reid, Fiona; Cornelius, Victoria; Hart, Nicholas; Finney, Clare; Penhaligon, Bethany; Molai, Jasmine; Harris, Clair; Saha, Sian; Noble, Harriet; Clarey, Emma; Thompson, Leah; Smith, John; Johnson, Lucy; Hopkins, Phillip A.; Rafferty, Gerrard F.",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7224141/,362
16886,Effect of Ultraprotective Mechanical Ventilation on Right Ventricular Function During Extracorporeal Membrane Oxygenation in Adults With Acute Respiratory Distress Syndrome,2020-11-05,"BACKGROUND: Extended-spectrum beta-lactamase (ESBL) and AmpC-producing Enterobacterales are common causes of bloodstream infection. ESBL-producing bacteria are typically resistant to third-generation cephalosporins and result in a sizeable economic and public health burden. AmpC-producing Enterobacterales may develop third-generation cephalosporin resistance through enzyme hyper-expression. In no observational study has the outcome of treatment of these infections been surpassed by carbapenems. Widespread use of carbapenems may drive the development of carbapenem-resistant Gram-negative bacilli. METHODS: This study will use a multicentre, parallel group open-label non-inferiority trial design comparing ceftolozane-tazobactam and meropenem in adult patients with bloodstream infection caused by ESBL or AmpC-producing Enterobacterales. Trial recruitment will occur in up to 40 sites in six countries (Australia, Singapore, Italy, Spain, Saudi Arabia and Lebanon). The sample size is determined by a predefined quantity of ceftolozane-tazobactam to be supplied by Merck, Sharpe and Dohme (MSD). We anticipate that a trial with 600 patients contributing to the primary outcome analysis would have 80% power to declare non-inferiority with a 5% non-inferiority margin, assuming a 30-day mortality of 5% in both randomised groups. Once randomised, definitive treatment will be for a minimum of 5 days and a maximum of 14 days with the total duration determined by treating clinicians. Data describing demographic information, risk factors, concomitant antibiotics, illness scores, microbiology, multidrug-resistant organism screening, discharge and mortality will be collected. DISCUSSION: Participants will have bloodstream infection due to third-generation cephalosporin non-susceptible E. coli and Klebsiella spp. or Enterobacter spp., Citrobacter freundii, Morganella morganii, Providencia spp. or Serratia marcescens. They will be randomised 1:1 to ceftolozane-tazobactam 3 g versus meropenem 1 g, both every 8 h. Secondary outcomes will be a comparison of 14-day all-cause mortality, clinical and microbiological success at day 5, functional bacteraemia score, microbiological relapse, new bloodstream infection, length of hospital stay, serious adverse events, C. difficile infection, multidrug-resistant organism colonisation. The estimated trial completion date is December 2024. TRIAL REGISTRATION: The MERINO-3 trial is registered under the US National Institute of Health ClinicalTrials.gov register, reference number: NCT04238390. Registered on 23 January 2020. SUPPLEMENTARY INFORMATION: The online version contains supplementary material available at 10.1186/s13063-021-05206-8.","Stewart, Adam G.; Harris, Patrick N. A.; Chatfield, Mark D.; Littleford, Roberta; Paterson, David L.",Trials,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8060904/,362
42650,Reply to Zhang and Hei: Mesenchymal Stem Cell–derived Exosomes: Are They Another Therapeutic Method for Extracorporeal Membrane Oxygenation–supported Acute Respiratory Distress Syndrome?,2020-12-01,,"Raffaghelli, Juliana Elisa; Manca, Stefania; Stewart, Bonnie; Prinsloo, Paul; Sangrà, Albert",Int J Educ Technol High Educ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7684849/,362
68691,Coronavirus Disease 2019 and Acute Respiratory Distress Syndrome: Why the Intensivist Is More Important Than Ever.,2020-09-15,"Laparoscopic entry techniques vary amongst surgeons and gynaecologists, with gynaecologists favouring Veress needle entry. Recent RCOG/BSGE recommendations have recommended retrieval of ovarian masses via the umbilical port with resultant less postoperative pain and a faster retrieval time than with retrieval through lateral ports of the same size. This is a prospective observational study reviewing the Hasson entry technique and the introduction of retrieval of specimens via the umbilicus in patients scheduled for a laparoscopy procedure at our day surgery unit. We found no immediate or major surgical complications and all specimens were successfully retrieved through the umbilicus. Pain scores were low. We recommend the technique for extirpative gynaecological surgery. Impact Statement This study confirms that conversion from the closed Veress to the open Hasson technique is achievable in a university hospital setting. Operator confidence during the learning phase is enhanced by the use of ultrasound to locate and measure the depth of the umbilical ligament. Retrieval of benign adnexal specimens through the umbilicus was very satisfactory.","Wong, L F A; Anglim, B; Wahab, N A; Gleeson, N",Journal of obstetrics and gynaecology : the journal of the Institute of Obstetrics and Gynaecology,https://doi.org/10.1080/01443615.2016.1269226; https://www.ncbi.nlm.nih.gov/pubmed/28421907/,362
85491,Successful use of extracorporeal membrane oxygenation in acute respiratory distress syndrome following accidental chlorine gas inhalation at a swimming pool.,2020-05-22,"A 6-year-old neutered male German Shepherd-mixed breed with a 2-month history of bilateral conjunctival hyperemia, epiphora, and a firm, slowly progressive swelling of the medial canthal region of the left eye (OS) was examined. Ophthalmic examination OS revealed a firm and smooth mass, extending from the medial canthus toward the medial orbital wall. Indirect ophthalmoscopy revealed indentation of the nasal part OS, which corresponded to the position of the orbital mass. Orbital neoplastic diseases were the main differential considerations. Computerized tomography revealed a bony smooth orbital mass without bone destructive features. Biopsy was performed, and histologic features were suggestive of osteoma. Systemic nonsteroidal anti-inflammatory (NSAID) drugs resulted in complete mass regression and absence of clinical signs for 5 years following initial diagnosis. This report describes the first case of canine orbital osteoma, which was responsive to NSAIDs.","Grozdanic, Sinisa; Riedesel, Elizabeth A; Ackermann, Mark R",Veterinary ophthalmology,https://doi.org/10.1111/j.1463-5224.2012.01029.x; https://www.ncbi.nlm.nih.gov/pubmed/22626540/,362
