,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
131,131,131,Diagnosis and treatment of severe sepsis,18.535234,10.92242,2007-12-19,"The burden of infection in industrialized countries has prompted considerable effort to improve the outcomes of patients with sepsis. This has been formalized through the Surviving Sepsis Campaign 'bundles', derived from the recommendations of 11 professional societies, which have promoted global improvement in those practices whose primary goal it is to reduce sepsis-related death. However, difficulties remain in implementing all of the procedures recommended by the experts, despite the apparent pragmatism of those procedures. We summarize the main proposals made by the Surviving Sepsis Campaign and focus on the difficulties associated with making a proper diagnosis and supplying adequate treatment promptly to septic patients.","Claessens, Yann-Erick; Dhainaut, Jean-François",Crit Care,84,12
339,339,339,Clinical review: Primary influenza viral pneumonia,18.488224,10.805009,2009-12-21,"Primary influenza pneumonia has a high mortality rate during pandemics, not only in immunocompromised individuals and patients with underlying comorbid conditions, but also in young healthy adults. Clinicians should maintain a high index of suspicion for this diagnosis in patients presenting with influenza-like symptoms that progress quickly (2 to 5 days) to respiratory distress and extensive pulmonary involvement. The sensitivity of rapid diagnostic techniques in identifying infections with the pandemic 2009 H1N1v influenza strain is currently suboptimal. The most reliable real-time reverse transcriptase-polymerase chain reaction molecular testing is available in limited clinical settings. Despite 6 months of pandemic circulation, most novel H1N1v pandemic strains remain susceptible to oseltamivir. Ensuring an appropriate oxygenation and ventilation strategy, as well as prompt initiation of antiviral therapy, is essential in management.","Rello, Jordi; Pop-Vicas, Aurora",Crit Care,84,12
663,663,663,Red blood cell transfusion in the critically ill patient,18.552668,10.4658985,2011-10-04,"Red blood cell (RBC) transfusion is a common intervention in intensive care unit (ICU) patients. Anemia is frequent in this population and is associated with poor outcomes, especially in patients with ischemic heart disease. Although blood transfusions are generally given to improve tissue oxygenation, they do not systematically increase oxygen consumption and effects on oxygen delivery are not always very impressive. Blood transfusion may be lifesaving in some circumstances, but many studies have reported increased morbidity and mortality in transfused patients. This review focuses on some important aspects of RBC transfusion in the ICU, including physiologic considerations, a brief description of serious infectious and noninfectious hazards of transfusion, and the effects of RBC storage lesions. Emphasis is placed on the importance of personalizing blood transfusion according to physiological endpoints rather than arbitrary thresholds.","Lelubre, Christophe; Vincent, Jean-Louis",Ann Intensive Care,84,12
1618,1618,1618,Delivery of fetus death with misoprostol in a pregnant woman with H7N9 avian influenza A virus pneumonia and ARDS,18.535698,10.411694,2014-10-28,,"Guo, Qiang; Zhao, Daguo; Dong, Fenglin; Liu, Shenlan; Chen, Youguo; Jin, Jun; Fraidenburg, Dustin R; Huang, Jian-an",Crit Care,84,28
1932,1932,1932,Severe Measles Infection: The Spectrum of Disease in 36 Critically Ill Adult Patients,18.290731,10.531645,2013-09-13,"France has recently witnessed a nationwide outbreak of measles. Data on severe forms of measles in adults are lacking. We sought to describe the epidemiologic, clinical, treatment, and prognostic aspects of the disease in adult patients who required admission to an intensive care unit (ICU). We performed a retrospective analysis of a cohort of 36 adults admitted to a total of 64 ICUs throughout France for complications of measles from January 1, 2009, to December 31, 2011. All cases of measles were confirmed by serologic testing and/or reverse transcription polymerase chain reaction. The cohort consisted of 21 male and 15 female patients, with a median age of 29.2 years (25th–75th interquartile range [IQR], 27.2–34.2 yr) and a median Simplified Acute Physiology Score (SAPS II) of 13 (IQR, 9–18). Among the 26 patients whose measles vaccination status was documented, none had received 2 injections. One patient had developed measles during childhood. Underlying comorbid conditions included chronic respiratory disease in 9 patients, immunosuppression in 7 patients, and obesity in 3 patients, while measles affected 5 pregnant women. Respiratory complications induced by measles infection led to ICU admission in 32 cases, and measles-related neurologic complications led to ICU admission in 2 cases. Two patients were admitted due to concurrent respiratory and neurologic complications. Bacterial superinfection of measles-related airway infection was suspected in 28 patients and was documented in 8. Four cases of community-acquired pneumonia, 6 cases of ventilator-associated pneumonia, 1 case of tracheobronchitis, and 2 cases of sinusitis were microbiologically substantiated. Of 11 patients who required mechanical ventilation, 9 developed acute respiratory distress syndrome (ARDS). Among the patients with ARDS, extraalveolar air leak complications occurred in 4 cases. Five patients died, all of whom were severely immunocompromised. On follow-up, 1 patient had severe chronic respiratory failure related to lung fibrosis, and 2 patients had mild lower limb paraparesis along with bladder dysfunction, both of which were ascribable to measles-induced encephalitis and myelitis. Among the 5 pregnant patients, the course of measles infection was uneventful, albeit 1 patient underwent emergent cesarean delivery because of fetal growth restriction. Measles is a disease with protean and potentially deceptive clinical manifestations, especially in the immunocompromised patient. Measles-associated pneumonitis and its complications, and less commonly postinfectious encephalomyelitis, are the main source of morbidity and mortality. In contrast with the usually benign course of the disease in immunocompetent patients, measles occurring in immunocompromised patients gives rise to lethal complications including ARDS, with or without bacterial superinfection. Other patients potentially at high risk for severe measles are young adults and pregnant women. Measles pneumonitis may predispose to air leak disease in patients using mechanical ventilation. To date, vaccination remains the most potent tool to control measles infection.","Rafat, Cédric; Klouche, Kada; Ricard, Jean-Damien; Messika, Jonathan; Roch, Antoine; Machado, Sonia; Sonneville, Romain; Guisset, Olivier; Pujol, Wilfried; Guérin, Claude; Teboul, Jean-Louis; Mrozek, Natacha; Darmon, Michaël; Chemouni, Frank; Schmidt, Matthieu; Mercier, Emmanuelle; Dreyfuss, Didier; Gaudry, Stéphane",Medicine (Baltimore),84,19
2417,2417,2417,New aspects in the management of pneumonia,18.52965,10.803122,2016-10-01,"Despite improvements in the management of community-acquired pneumonia (CAP), morbidity and mortality are still high, especially in patients with more severe disease. Early and appropriate antibiotics remain the cornerstone in the treatment of CAP. However, two aspects seem to contribute to a worse outcome: an uncontrolled inflammatory reaction and an inadequate immune response. Adjuvant treatments, such as corticosteroids and intravenous immunoglobulins, have been proposed to counterbalance these effects. The use of corticosteroids in patients with severe CAP and a strong inflammatory reaction can reduce the time to clinical stability, the risk of treatment failure, and the risk of progression to acute respiratory distress syndrome. The administration of intravenous immunoglobulins seems to reinforce the immune response to the infection in particular in patients with inadequate levels of antibodies and when an enriched IgM preparation has been used; however, more studies are needed to determinate their impact on outcome and to define the population that will receive more benefit.","Prina, Elena; Ceccato, Adrian; Torres, Antoni",Crit Care,84,12
2468,2468,2468,Septic shock with no diagnosis at 24 hours: a pragmatic multicenter prospective cohort study,18.596115,10.556348,2016-11-06,"BACKGROUND: The lack of a patent source of infection after 24 hours of management of shock considered septic is a common and disturbing scenario. We aimed to determine the prevalence and the causes of shock with no diagnosis 24 hours after its onset, and to compare the outcomes of patients with early-confirmed septic shock to those of others. METHODS: We conducted a pragmatic, prospective, multicenter observational cohort study in ten intensive care units (ICU) in France. We included all consecutive patients admitted to the ICU with suspected septic shock defined by clinical suspicion of infection leading to antibiotic prescription plus acute circulatory failure requiring vasopressor support. RESULTS: A total of 508 patients were admitted with suspected septic shock. Among them, 374 (74 %) had early-confirmed septic shock, while the 134 others (26 %) had no source of infection identified nor microbiological documentation retrieved 24 hours after shock onset. Among these, 37/134 (28 %) had late-confirmed septic shock diagnosed after 24 hours, 59/134 (44 %) had a condition mimicking septic (septic shock mimicker, mainly related to adverse drug reactions, acute mesenteric ischemia and malignancies) and 38/134 (28 %) had shock of unknown origin by the end of the ICU stay. There were no differences between patients with early-confirmed septic shock and the remainder in ICU mortality and the median duration of ICU stay, of tracheal intubation and of vasopressor support. The multivariable Cox model showed that the risk of day-60 mortality did not differ between patients with or without early-confirmed septic shock. A sensitivity analysis was performed in the subgroup (n = 369/508) of patients meeting the Sepsis-3 definition criteria and displayed consistent results. CONCLUSIONS: One quarter of the patients admitted in the ICU with suspected septic shock had no infection identified 24 hours after its onset and almost half of them were eventually diagnosed with a septic shock mimicker. Outcome did not differ between patients with early-confirmed septic shock and other patients. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s13054-016-1537-5) contains supplementary material, which is available to authorized users.","Contou, Damien; Roux, Damien; Jochmans, Sébastien; Coudroy, Rémi; Guérot, Emmanuel; Grimaldi, David; Ricome, Sylvie; Maury, Eric; Plantefève, Gaëtan; Mayaux, Julien; Mekontso Dessap, Armand; Brun-Buisson, Christian; de Prost, Nicolas",Crit Care,84,12
3149,3149,3149,Fungal infections in adult patients on extracorporeal life support,18.742388,10.697182,2018-04-17,"BACKGROUND: Patients on extracorporeal membrane oxygenation (ECMO) are often among the most severely ill in the intensive care unit. They are often receiving broad-spectrum antibiotics; they have multiple entry points for pathogens; and their immune system is impaired by blood circuit interaction. These factors are thought to predispose them to fungal infections. We thus aimed to evaluate the prevalence, risk factors, and prognosis of fungal infections in adults on ECMO. METHODS: We conducted a retrospective cohort study using the Extracorporeal Life Support Organization registry, which compiles data on ECMO use from hundreds of international centers. We included all adult patients from 2006 to 2016 on any mode of ECMO with either a diagnosis of fungal infection or a positive fungal culture. RESULTS: Our study comprised 2129 adult patients (10.8%) with fungal colonization or infection. Aspergillus involvement (colonization or infection) was present in 272 patients (1.4%), of whom 35.7% survived to hospital discharge. There were 245 patients (1.2%) with Candida invasive bloodstream infection, with 35.9% survival. Risk factors for Aspergillus involvement included solid organ transplant (OR 1.83; p = 0.008), respiratory support (OR 2.75; p < 0.001), and influenza infection (OR 2.48; p < 0.001). Risk factors for candidemia included sepsis (OR 1.60; p = 0.005) and renal replacement therapy (OR 1.55; p = 0.007). In multivariable analysis, Aspergillus involvement (OR 0.40; p < 0.001) and candidemia (OR 0.47; p < 0.001) were both independently associated with decreased survival. CONCLUSIONS: The prevalence of Aspergillus involvement and Candida invasive bloodstream infection were not higher in patients on ECMO than what has been reported in the general intensive care population. Both were independently associated with a reduced survival. Aspergillus involvement was strongly associated with ECMO for respiratory support and influenza. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1186/s13054-018-2023-z) contains supplementary material, which is available to authorized users.","Cavayas, Yiorgos Alexandros; Yusuff, Hakeem; Porter, Richard",Crit Care,84,12
3692,3692,3692,Free Fatty Acids’ Level and Nutrition in Critically Ill Patients and Association with Outcomes: A Prospective Sub-Study of PermiT Trial,18.610216,10.696256,2019-02-13,"Objectives: The objectives of this study were to evaluate the clinical and nutritional correlates of high free fatty acids (FFAs) level in critically ill patients and the association with outcomes, and to study the effect of short-term caloric restriction (permissive underfeeding) on FFAs level during critical illness. Patients/Method: In this pre-planned sub-study of the PermiT (Permissive Underfeeding vs. Target Enteral Feeding in Adult Critically Ill Patients) trial, we included critically ill patients who were expected to stay for ≥14 days in the intensive care unit. We measured FFAs level on day 1, 3, 5, 7, and 14 of enrollment. Of 70 enrolled patients, 23 (32.8%) patients had high FFAs level (baseline FFAs level >0.45 mmol/L in females and >0.6 mmol/L in males). Results: Patients with high FFAs level were significantly older and more likely to be females and diabetics and they had lower ratio of partial pressure of oxygen to the fraction of inspired oxygen, higher creatinine, and higher total cholesterol levels than those with normal FFAs level. During the study period, patients with high FFAs level had higher blood glucose and required more insulin. On multivariable logistic regression analysis, the predictors of high baseline FFAs level were diabetes (adjusted odds ratio (aOR): 5.36; 95% confidence interval (CI): 1.56, 18.43, p = 0.008) and baseline cholesterol level (aOR, 4.29; 95% CI: 11.64, 11.19, p = 0.003). Serial levels of FFAs did not differ with time between permissive underfeeding and standard feeding groups. FFAs level was not associated with 90-day mortality (aOR: 0.49; 95% CI: 0.09, 2.60, p = 0.40). Conclusion: We conclude that high FFAs level in critically ill patients is associated with features of metabolic syndrome and is not affected by short-term permissive underfeeding.","Arabi, Yaseen M.; Tamimi, Waleed; Jones, Gwynne; Jawdat, Dunia; Tamim, Hani; Al-Dorzi, Hasan M.; Sadat, Musharaf; Afesh, Lara; Sakhija, Maram; Al-Dawood, Abdulaziz",Nutrients,84,33
4407,4407,4407,Clinical and microbiological effect of pulsed xenon ultraviolet disinfection to reduce multidrug-resistant organisms in the intensive care unit in a Japanese hospital: a before-after study,18.583271,10.817854,2020-01-29,"BACKGROUND: No-touch environmental disinfection using ultraviolet devices has been highlighted in the past several years to control the transmission of multidrug-resistant organisms (MDROs). However, its effectiveness in non-US healthcare settings is yet to be examined. This study aimed to evaluate the effectiveness of disinfection by portable pulsed xenon ultraviolet (PX-UV) devices in controlling transmission of MDROs in a non-US healthcare setting. METHODS: All patients admitted in the intensive care unit in a 629-bed tertiary referral hospital in Japan from August 2016 to February 2019 were enrolled. During the study period, PX-UV disinfection was added to manual terminal cleaning after every patient transfer/discharge. For microbiological evaluation, surfaces were selected for sampling by contact plates before/after manual cleaning and after PX-UV. After overnight incubation, colonies on the plates were counted. RESULTS: The incidence of newly acquired methicillin-resistant Staphylococcus aureus (MRSA) declined significantly (13.8 to 9.9 per 10,000 patient days, incidence rate ratio 0.71, p = 0.002), as well as that of newly acquired drug-resistant Acinetobacter (48.5 to 18.1, 0.37, p < 0.001). The percent reduction of the microbiological burden by manual cleaning was 81%, but a further 59% reduction was achieved by PX-UV. CONCLUSIONS: PX-UV is effective in further reducing the microbial burden and controlling MDROs in a non-US healthcare setting.","Morikane, Keita; Suzuki, Shoko; Yoshioka, Jun; Yakuwa, Jun; Nakane, Masaki; Nemoto, Kenji",BMC Infect Dis,84,12
