,title_x,publish_time_x,abstract,authors,journal,url,category
10425,Regulation of Tobamovirus Gene Expression,2008-04-11,The influence of the pH of urine on the detection of cytomegalovirus (CMV) by the shell vial assay was evaluated. The pH values of 295 urine specimens ranged from 4.7 to 8.5 (mean 6.3) and were not significantly different in culture-positive versus culture-negative samples. None of the urine specimens appeared to be toxic for the cells used in the shell vial assay. We recommend inoculation of urine specimens into shell vials without adjustment of pH.,"Gray, Larry D.; Ilstrup, Duane M.; Smith, Thomas F.",Diagn Microbiol Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7172990/,722
22440,A53 MERS-CoV in East African dromedary camels,2019-08-22,,"Kumar, V; Chhibber, S",Crit Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3504804/,722
22892,Antibodies for Middle East virus,2014-05-07,"As simple organisms with a parasite nature, viruses have become masters in manipulating and subvert cellular components, including host proteins and organelles, to improve viral replication. Therefore, the understanding of viral strategies to manipulate cell function disrupting plant defenses and enhancing viral infection cycles is fundamental to the production of virus-resistant plant lines. After invading susceptible plants, viruses create conditions that favor local and systemic infections by suppressing multiple layers of innate host defenses while use cellular machinery to own benefit. Viral interference in interlinked essential cellular functions results in phenotypic changes and disease symptoms, which debilitates plants favoring infection establishment. Herein in this review, the novelty it will be the discussion about the strategies used by (+) single strand RNA viruses to affect cellular processes and components to improve viral replication, in parallel to overcome plant defenses, favoring disease establishment by applying in one action using the same viral protein to coordinate viral replication and breaking down plant defense. This focus on plant-virus interaction was never done before, and this knowledge has the potential to help in the development of new strategies to produce resistant plants.","Souza, Pedro Filho Noronha; Carvalho, Fabricio Eulálio Leite",J Plant Biol,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7090608/,722
29532,Infection Prevention in the Health Care Setting,2014-10-31,"This chapter deals with issues of transportation and how they interact with the world of tourism security. The chapter examines such issues as air transportation security and safety, issues of fire at airport terminals, and issues of health and international travel, both from the perspective of the traveler and from the perspective of the host community. The chapter also examines some of the issues dealing with both train travel and motor coach travel and develops a template for how tourism security professionals need to deal with these issues.","Tarlow, Peter E.",Tourism Security,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7150286/,722
30280,Infections in Returning Travelers,2014-10-31,,"Basu, Ron; Wright, J. Nevan",Total Supply Chain Management,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7155577/,722
60740,Development and validation of a rapid immunochromatographic assay for detection of Middle East respiratory syndrome coronavirus antigen in dromedary camels.,2015,"Movement ecology as an integrative discipline has advanced associated fields because it presents not only a conceptual framework for understanding movement principles but also helps formulate predictions about the consequences of movements for animals and their environments. Here, we synthesize recent studies on principles and patterns of bat movements in context of the movement ecology paradigm. The motion capacity of bats is defined by their highly articulated, flexible wings. Power production during flight follows a U-shaped curve in relation to speed in bats yet, in contrast to birds, bats use mostly exogenous nutrients for sustained flight. The navigation capacity of most bats is dominated by the echolocation system, yet other sensory modalities, including an iron-based magnetic sense, may contribute to navigation depending on a bat's familiarity with the terrain. Patterns derived from these capacities relate to antagonistic and mutualistic interactions with food items. The navigation capacity of bats may influence their sociality, in particular, the extent of group foraging based on eavesdropping on conspecifics' echolocation calls. We infer that understanding the movement ecology of bats within the framework of the movement ecology paradigm provides new insights into ecological processes mediated by bats, from ecosystem services to diseases.","Voigt, Christian C; Frick, Winifred F; Holderied, Marc W; Holland, Richard; Kerth, Gerald; Mello, Marco A R; Plowright, Raina K; Swartz, Sharon; Yovel, Yossi",The Quarterly review of biology,https://doi.org/10.1086/693847; https://www.ncbi.nlm.nih.gov/pubmed/29861509/,722
69718,Identification of Nafamostat as a Potent Inhibitor of Middle East Respiratory Syndrome Coronavirus S Protein-Mediated Membrane Fusion Using the Split-Protein-Based Cell-Cell Fusion Assay.,2016,"We analyzed the relationship between prices paid to 30,549 general internal medicine physicians and the cost and quality of care for 769,281 commercially insured adults. The highest-price physicians were paid more than twice as much per service, on average, as the lowest-price physicians were. Total annual costs for patients of the highest-price physicians were $996 (20 percent) higher than costs for patients of the lowest-price physicians were, and this variation was not explained by differences in use. Physician prices were not associated with quality: Among physicians in the same hospital referral region, we did not find significant differences between patients of the highest-price physicians and patients of lowest-price physicians in the likelihood of experiencing an ambulatory care-sensitive hospitalization or being readmitted within thirty days of hospital discharge. There were also no differences between the highest- and lowest-price physicians for these quality outcomes for high-need patients. Policy makers need more information on the causes and consequences of the large disparities in prices paid to physicians.","Unruh, Mark A; Zhang, Yongkang; Jung, Hye-Young; Zhang, Manyao; Li, Jing; O'Donnell, Eloise; Toscano, Fabrizio; Casalino, Lawrence P",Health affairs,https://doi.org/10.1377/hlthaff.2019.00237; https://www.ncbi.nlm.nih.gov/pubmed/32364864/,722
80241,Increased Pathogenicity and Virulence of Virus in Middle East Respiratory Syndrome Coronavirus Clade B in Vitro and in Vivo.,2020-05-20,"We investigated recurrence pattern and oncologic outcomes after treatment of metachronous isolated liver metastases from colorectal cancer according to treatment modality.We retrospectively analyzed 123 patients treated with hepatic resection and 82 patients treated with radiofrequency ablation (RFA) for metachronous isolated hepatic metastasis from colorectal cancer (HMCRC). We compared clinicopathological data, recurrence pattern, and recurrence-free survival (RFS) rates after the treatment of hepatic metastasis between patients treated with RFA and resection.The patients in the 2 groups were similar in gender, location of primary tumor, disease-free interval to hepatic metastasis, pathologic stage of primary tumor, and number of hepatic metastasis. The age was older in RFA group but it was not statistically different. The mean diameter of the largest hepatic mass was greater in the resection group than in the RFA group (3.1 vs 1.9 cm, P < 0.001). Chemotherapy after the treatment of hepatic metastasis was more commonly given in hepatic resection group (76.4% vs 62.2%, P = 0.04). Recurrence after the treatment of hepatic metastasis was not significantly different between the 2 groups (54.5% vs 65.9% in the resection and RFA groups). However, intrahepatic recurrence without extra-hepatic metastases was more common in the RFA group than in the resection group (47.5% vs 12.1%, P < 0.001). The RFS rate after the treatment of hepatic metastasis was significantly higher in resection group (48.6% vs 33.7%, P = 0.015). The size and number of hepatic metastasis, primary tumor stage, disease-free interval to hepatic metastasis, and the modality of treatment (RFA vs resection) for hepatic metastasis were confirmed as associated factors with re-recurrence after the treatment of hepatic metastasis. Among patients with solitary hepatic metastases of ≤3 cm, marginal recurrence was higher in the RFA group (3% vs 17.2%) and re-RFA was performed to achieve comparable recurrence rate (3% vs 5.2%, P = 0.662), the RFS rate was not different between the resection and RFA group (52.4% vs 53.4%, P = 0.491).Surgical resection for HMCRC showed higher RFS. However, the RFS rate in patients with a solitary hepatic metastasis of ≤3 cm was similar between the resection and RFA groups.","Lee, Byoung Chul; Lee, Hyun Gu; Park, In Ja; Kim, So Yeon; Kim, Ki-Hun; Lee, Jae Hoon; Kim, Chan Wook; Lee, Jong Lyul; Yoon, Yong Sik; Lim, Seok-Byung; Yu, Chang Sik; Kim, Jin Cheon",Medicine,https://doi.org/10.1097/md.0000000000004999; https://www.ncbi.nlm.nih.gov/pubmed/27684857/,722
80291,Towards the prophylactic and therapeutic use of human neutralizing monoclonal antibodies for Middle East respiratory syndrome coronavirus (MERS-CoV).,2015,"While U.S. adults living in affordable senior housing represent a vulnerable population during the COVID-19 pandemic, affordable housing may provide a foundation for interventions designed to improve technology access to support health. To better understand technology access among residents of affordable senior housing, we surveyed members of a national association of resident service coordinators to assess their experiences working with residents during the pandemic (n = 1,440). While nearly all service coordinators report that most or all residents have reliable phone access, under a quarter report that most or all have reliable internet access; they also report limited access to technology for video calls. Lack of internet access and technology literacy are perceived as barriers to medical visits and food procurement for low-income older adult residents of affordable housing. Policies to expand internet access as well as training and support to enable use of online services are required to overcome these barriers.","Ellison-Barnes, Alejandra; Moran, Alyssa; Linton, Sabriya; Chaubal, Manotri; Missler, Michelle; Evan Pollack, Craig",Journal of applied gerontology : the official journal of the Southern Gerontological Society,https://doi.org/10.1177/07334648211013634; https://www.ncbi.nlm.nih.gov/pubmed/33980058/,722
84827,A conformation-dependent neutralizing monoclonal antibody specifically targeting receptor-binding domain in Middle East respiratory syndrome coronavirus spike protein.,2014,,,The American journal of nursing,https://doi.org/10.1097/01.naj.0000753612.88791.f5; https://www.ncbi.nlm.nih.gov/pubmed/34009152/,722
