,title_x,publish_time_x,abstract,authors,journal,url,category
29388,Procyonids and Viverids,2014-06-25,"This chapter reviews the anatomy and physiology of the rabbit eye from a comparative perspective. The anatomy of the rabbit eye reflects its niche as a diurnal herbivore. The rabbit has both photopic and scotopic vision without the benefit of a tapetum. Orbits are laterally situated; the rabbit is one of the few animals in which the orbital axis coincides with the visual axis. The shape of the orbit is circular, compared to the cone shaped human orbit. The orbital walls are of bone, except inferiorly, where the wall is formed partially by the muscles of mastication. The superior orbital wall is formed by the frontal bone. The supraorbital process of the frontal bone contains three supraorbital foramina, which are unique feature of the rabbit orbit; the foramina are incisures formed into apertures by a cartilaginous sheet. The optic foramina share a common canal anteriorly with only a thin boney plate to divide them, which disappears posteriorly to form one canal opening into the cranium as a single foramen. Entropion in young rabbits can occur as a primary or as a secondary condition arising from infection. Viral-induced eyelid proliferations can result from infection by the rabbit myxoma and papilloma viruses. The papilloma virus is a part of the papovaviridae and is a DNA virus transmitted by arthropod vectors. The cottontail rabbit in the mid-western United States is most frequently affected, although domestic rabbits are susceptible.","Peiffer, Robert L.; Pohm-Thorsen, Laurie; Corcoran, Kelly",The Biology of the Laboratory Rabbit,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7149682/,756
29428,Overview of African Wild Dog Medicine,2018-09-28,"The safe operation of a laboratory that focuses on biomedical research is difficult. No single source of information can provide all the information and guidance necessary to develop an adequate safety program/plan to protect laboratory personnel from various hazards. Most countries and provinces have regulations related to safety precautions that may need to be followed by laboratories. This chapter draws attention to general considerations concerning safety approaches in biomedical research laboratories in the United States. The operation of biomedical research laboratories requires attention to many complex issues that depend on the goals and activities of each specific laboratory. All laboratories should consider issues in physical, electrical, and fire safety. Safety can be maintained with the careful evaluation of all safety incidents and modification of the safety plan to prevent similar incidents. Regulations specify approaches necessary to protect employees from blood-borne pathogens, general laboratory chemicals, and specific chemicals such as formaldehyde. All employees need to work in order to maintain a safe working environment. This requires establishing a safety infrastructure, developing and monitoring of an effective safety plan, and imparting information about safety hazards associated with special types of laboratory work: biohazards, chemical hazards, and radiation hazards.","Grizzle, William E.; Bell, Walter C.; Fredenburgh, Jerry",Molecular Diagnostics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7149828/,756
29646,Stargazing in Lions,2011-06-22,,"Tobin, Nicole H.; Campbell, Angela J.P.; Zerr, Danielle M.; Melvin, Ann J.",Pediatric Critical Care,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151871/,756
29660,Pinnipedia,2014-06-25,,"Siegel, Robert David",Principles and Practice of Pediatric Infectious Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151899/,756
29666,Paramyxoviruses in Bats,2009-05-19,,"White, Peter J.; Enright, Mark C.",Infectious Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151909/,756
29686,Updated Vaccination Recommendations for Carnivores,2011-06-22,,"Mazzulli, Tony",Principles and Practice of Pediatric Infectious Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151934/,756
29719,"Suidae and Tayassuidae (Wild Pigs, Peccaries)",2014-06-25,,"Löhr, Christiane V.",Small Animal Pediatrics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7151985/,756
29735,Chiroptera (Bats),2014-06-25,,"Geisbert, Thomas W.","Mandell, Douglas, and Bennett's Principles and Practice of Infectious Diseases",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152010/,756
29759,Camelids Are Not Ruminants,2009-05-19,,"Epstein, Jonathan H.","Fowler's Zoo and Wild Animal Medicine Current Therapy, Volume 9",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152049/,756
29780,Neurologic Disorders in Cheetahs and Snow Leopards,2009-05-19,,"Mazzulli, Tony",Principles and Practice of Pediatric Infectious Diseases,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152074/,756
29817,Felidae,2014-06-25,,"Sims, Karen D.; Blumberg, Emily A.",Therapy in Nephrology & Hypertension,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7152127/,756
31428,Disease Risk to Endemic Animals From Introduced Species on Madagascar,2018-09-28,,"Peiris, J.S.M.",Medical Microbiology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7170185/,756
45376,Occupational Stress and Anger: Mediating Effects of Resiliency in First Responders,2021-02-04,,"Mota, Gustavo R.; Santos, Izabela Aparecida; Marocolo, Moacir",Front Sports Act Living,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7844060/,756
59484,[Indirect immunofluorescence technique versus polymerase chain reaction for the diagnosis of respiratory viruses in children admitted to a hospital in the Metropolitan Region].,2019,"The amount of research concerned with the values of health professionals (HPs) is steadily growing. Around the world HPs face similar challenges when patients express their existential and spiritual views. How HPs engage these views, and the degree of embedment into consultations, differ across cultures. Today, more than ever before, researchers in this field need to share experiences and build new knowledge upon local findings. To meet this demand, we founded the international collaboration ""Network for Research on Spirituality and Health"" ( https://NERSH.org ). One of the central projects of our network has been to build a large international data pool of health professionals' attitudes toward religiosity and spirituality. Today the data pool hosts answers from more than 6,000 health professionals from 17 separate surveys derived from 12 countries. Data were gathered by either the questionnaire ""Religion and Spirituality in Medicine, Perspectives of Physicians"" (RSMPP) or its successor 'NERSH Questionnaire'. In this article we describe the methodology behind the construction of the data pool. We also present an overview of five available scales related to HP religiosity and spirituality, including a description of scale reliability and dimensionality.","Kørup, Alex Kappel; Søndergaard, Jens; Alyousefi, Nada A; Lucchetti, Giancarlo; Baumann, Klaus; Lee, Eunmi; Karimah, Azimatul; Ramakrishnan, Parameshwaran; Frick, Eckhard; Büssing, Arndt; Schouten, Esther; Butcher, Wyatt; Hefti, René; Wermuth, Inga; Hvidt, Niels Christian",Journal of religion and health,https://doi.org/10.1007/s10943-020-01077-6; https://www.ncbi.nlm.nih.gov/pubmed/32776266/,756
60424,Abnormal liver biochemistry constitutes an independent prognostic factor of a less favorable clinical course in patients with COVID-19.,2021-06-23,"BACKGROUND Accuracy of MRI in assessing mesorectal fascia and predicting circumferential resection margin decreases in low anterior rectal tumors. OBJECTIVE The purpose of this work was to evaluate the accuracy of endorectal ultrasound in predicting the pathologic circumferential resection margin in low rectal anterior tumors and to compare it with MRI findings. DESIGN This was a prospective series comparing the preoperative circumferential resection margin assessed by endorectal ultrasound and MRI with pathologic examination. SETTINGS The study was conducted by a specialized colorectal multidisciplinary team at a tertiary teaching hospital. PATIENTS Between 2002 and 2008, 76 patients with mid to low rectal cancer were preoperatively evaluated by endorectal ultrasound and MRI and underwent total mesorectal excision without neoadjuvant radiochemotherapy. Twenty-seven patients with posterior or postero-lateral tumors were excluded, leaving 49 patients with anterior or antero-lateral tumors for the present subanalysis. We compared preoperative circumferential resection margin status using endorectal ultrasound and MRI with pathologic examination. INTERVENTIONS We conducted a comparison between preoperative circumferential resection margin status and pathologic examination after total mesorectal excision surgery. MAIN OUTCOME MEASURES Accuracy in predicting pathologic circumferential resection margin status was measured. RESULTS Overall accuracy of endorectal ultrasound and MRI in assessing circumferential resection margin status was 83.7% and 91.8%, with negative predictive values of 97.2% and 97.5%. When focusing on low rectal tumors, the overall accuracy of endorectal ultrasound increased to 87.5%, whereas the accuracy of MRI decreased to 87.5%, with a negative predictive value of 95.6% for both diagnostic tests. LIMITATIONS The sample size is small, and interobserver variability in radiologic assessment was not evaluated. CONCLUSIONS Endorectal ultrasound can help MRI in predicting circumferential resection margin involvement in mid to low anterior rectal cancer, especially at the low third of the rectum, with a high negative predictive value.","Granero-Castro, Pablo; Muñoz, Elena; Frasson, Matteo; García-Granero, Alvaro; Esclapez, Pedro; Campos, Salvador; Flor-Lorente, Blas; Garcia-Granero, Eduardo",Diseases of the colon and rectum,https://doi.org/10.1097/dcr.0000000000000096; https://www.ncbi.nlm.nih.gov/pubmed/24807595/,756
65791,Latin American authorship in scientific production on COVID-19.,2020-12-01,"Background: Mesh augmentation for large hiatal hernia is still controversial because of high alleged risk of chronic reaction or shrinkage of mesh orifice surrounding the esophagus. The aim of this cohort study was to develop and establish an image analysis scheme, including 3D reconstruction, for MRI-visible meshes (DynaMesh®) to measure postoperative mesh shrinkage in order to observe potential complications. Methods: Between 12/2012 and 10/2016, n = 33 patients underwent surgery to correct symptomatic hiatal hernia (implantation indicated: n = 18). Intraoperative measurement of the hiatal surface area (HSA) > 5 cm2 was indication for mesh implantation. Early postoperatively, and during long-term follow-up, MRI was performed and patients filled out the gastrointestinal quality of life index (GIQLI score). Results: Follow-up rate was 76% (n = 25/33). Overall recurrence rate was 4% (1/25). No other patient showed reflux or dysphagia symptoms. Mesh related complications were not observed during follow-up period. Median GIQLI score of patients with mesh was 123 (range: 67-144), and 93 (52-141) for patients without mesh. Comparison of early and mid-term postoperative MRI for patients with mesh showed changes in mesh orifice size of 3% (corresponding to a slight increase in size of about 6 mm2) without any significant correlations with BMI, HSA, or patient age. Conclusion: We established an image analysis and 3D reconstruction scheme for MRI visible meshes in hiatal hernia repair. MRI images of normal clinical quality are sufficient for this analysis. Mesh orifice size in MRI-visible meshes does not seem to change at a clinically relevant level in the small cohort observed here. Further studies of large cohorts are necessary to establish if HSA >5 cm2 could be a suitable measure for indication of mesh implantation.","Weyhe, Dirk; Klinge, Uwe; Uslar, Verena Nicole; Tabriz, Navid; Kluge, Alexander",Frontiers in surgery,https://doi.org/10.3389/fsurg.2019.00017; https://www.ncbi.nlm.nih.gov/pubmed/31058163/,756
70669,"Author´s answer to: ""Effect of adacolumn® in ulcerative colitis with COVID-19"".",2020-06-04,"UNLABELLED ADP-ribosylation is a posttranslational protein modification in which ADP-ribose is transferred from NAD(+) to specific acceptors to regulate a wide variety of cellular processes. The macro domain is an ancient and highly evolutionarily conserved protein domain widely distributed throughout all kingdoms of life, including viruses. The human TARG1/C6orf130, MacroD1, and MacroD2 proteins can reverse ADP-ribosylation by acting on ADP-ribosylated substrates through the hydrolytic activity of their macro domains. Here, we report that the macro domain from hepatitis E virus (HEV) serves as an ADP-ribose-protein hydrolase for mono-ADP-ribose (MAR) and poly(ADP-ribose) (PAR) chain removal (de-MARylation and de-PARylation, respectively) from mono- and poly(ADP)-ribosylated proteins, respectively. The presence of the HEV helicase in cis dramatically increases the binding of the macro domain to poly(ADP-ribose) and stimulates the de-PARylation activity. Abrogation of the latter dramatically decreases replication of an HEV subgenomic replicon. The de-MARylation activity is present in all three pathogenic positive-sense, single-stranded RNA [(+)ssRNA] virus families which carry a macro domain: Coronaviridae (severe acute respiratory syndrome coronavirus and human coronavirus 229E), Togaviridae (Venezuelan equine encephalitis virus), and Hepeviridae (HEV), indicating that it might be a significant tropism and/or pathogenic determinant. IMPORTANCE Protein ADP-ribosylation is a covalent posttranslational modification regulating cellular protein activities in a dynamic fashion to modulate and coordinate a variety of cellular processes. Three viral families, Coronaviridae, Togaviridae, and Hepeviridae, possess macro domains embedded in their polyproteins. Here, we show that viral macro domains reverse cellular ADP-ribosylation, potentially cutting the signal of a viral infection in the cell. Various poly(ADP-ribose) polymerases which are notorious guardians of cellular integrity are demodified by macro domains from members of these virus families. In the case of hepatitis E virus, the adjacent viral helicase domain dramatically increases the binding of the macro domain to PAR and simulates the demodification activity.","Li, Changqing; Debing, Yannick; Jankevicius, Gytis; Neyts, Johan; Ahel, Ivan; Coutard, Bruno; Canard, Bruno",Journal of virology,https://doi.org/10.1128/jvi.00705-16; https://www.ncbi.nlm.nih.gov/pubmed/27440879/,756
71899,Pneumoperitoneum and COVID-19. A causal association?,2021-02-22,"This paper aims to provide pediatric neuropsychologists with suggested processes and procedures to continue to provide neuropsychology services during the COVID-19 global pandemic. Our practice is located within an academic medical center/children's hospital, and setting-specific recommendations may not extend to all practices, though our hope is that others find guidance from our approach to providing pediatric neuropsychology evaluations when physical distancing is required. With consideration of ethics, equity, and assessment validity, we provide suggestions for a) modifying practices around seeing patients during COVID-19, b) tele-health for the pediatric neuropsychologist, c) safety standards and requirements, and d) working with special populations (e.g., Autism Spectrum Disorder, bilingual populations, immunocompromised patients, and acute inpatient assessment).","Loman, Michelle; Vogt, Elisabeth; Miller, Lauren; Landsman, Rachel; Duong, Priscilla; Kasten, Jessica; DeFrancisco, Danielle; Koop, Jennifer; Heffelfinger, Amy",Child neuropsychology : a journal on normal and abnormal development in childhood and adolescence,https://doi.org/10.1080/09297049.2020.1830962; https://www.ncbi.nlm.nih.gov/pubmed/33059534/,756
73310,"Clinical characteristics and predictors of hospitalization among 7,108 ambulatory patients with positive RT-PCR for SARS-CoV-2 during the acute pandemic period.",2021,"There were three events of severe acute respiratory syndrome (SARS) in China from 2003 to 2004. Starting from 2002, we are also aware of the increasing alert of an avian flu pandemic. Epidemics of SARS and avian flu have posed huge threats to social stability, economic prosperity and human health in this country. What we have experienced during SARS outbreaks has great implications for the protection of people against a resurgence of SARS and potential attacks of high-pathogenic avian flu viruses. To that end, China has been preparing to contain future pandemics by applying lessons learnt from SARS.","Zhong, Nan-Shan; Zeng, Guang-Qiao",Respirology,https://doi.org/10.1111/j.1440-1843.2008.01255.x; https://www.ncbi.nlm.nih.gov/pubmed/18366527/,756
