,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
1952,1952,1952,Discordant identification of pediatric severe sepsis by research and clinical definitions in the SPROUT international point prevalence study,18.918707,11.53209,2015-09-16,"INTRODUCTION: Consensus criteria for pediatric severe sepsis have standardized enrollment for research studies. However, the extent to which critically ill children identified by consensus criteria reflect physician diagnosis of severe sepsis, which underlies external validity for pediatric sepsis research, is not known. We sought to determine the agreement between physician diagnosis and consensus criteria to identify pediatric patients with severe sepsis across a network of international pediatric intensive care units (PICUs). METHODS: We conducted a point prevalence study involving 128 PICUs in 26 countries across 6 continents. Over the course of 5 study days, 6925 PICU patients <18 years of age were screened, and 706 with severe sepsis defined either by physician diagnosis or on the basis of 2005 International Pediatric Sepsis Consensus Conference consensus criteria were enrolled. The primary endpoint was agreement of pediatric severe sepsis between physician diagnosis and consensus criteria as measured using Cohen’s κ. Secondary endpoints included characteristics and clinical outcomes for patients identified using physician diagnosis versus consensus criteria. RESULTS: Of the 706 patients, 301 (42.6 %) met both definitions. The inter-rater agreement (κ ± SE) between physician diagnosis and consensus criteria was 0.57 ± 0.02. Of the 438 patients with a physician’s diagnosis of severe sepsis, only 69 % (301 of 438) would have been eligible to participate in a clinical trial of pediatric severe sepsis that enrolled patients based on consensus criteria. Patients with physician-diagnosed severe sepsis who did not meet consensus criteria were younger and had lower severity of illness and lower PICU mortality than those meeting consensus criteria or both definitions. After controlling for age, severity of illness, number of comorbid conditions, and treatment in developed versus resource-limited regions, patients identified with severe sepsis by physician diagnosis alone or by consensus criteria alone did not have PICU mortality significantly different from that of patients identified by both physician diagnosis and consensus criteria. CONCLUSIONS: Physician diagnosis of pediatric severe sepsis achieved only moderate agreement with consensus criteria, with physicians diagnosing severe sepsis more broadly. Consequently, the results of a research study based on consensus criteria may have limited generalizability to nearly one-third of PICU patients diagnosed with severe sepsis. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (doi:10.1186/s13054-015-1055-x) contains supplementary material, which is available to authorized users.","Weiss, Scott L.; Fitzgerald, Julie C.; Maffei, Frank A.; Kane, Jason M.; Rodriguez-Nunez, Antonio; Hsing, Deyin D.; Franzon, Deborah; Kee, Sze Ying; Bush, Jenny L.; Roy, Jason A.; Thomas, Neal J.; Nadkarni, Vinay M.",Crit Care,329,12
2918,2918,2918,Venovenous extracorporeal membrane oxygenation devices-related colonisations and infections,19.086197,11.801611,2017-11-07,"BACKGROUND: Nosocomial infections occurring during extracorporeal membrane oxygenation (ECMO) support have already been reported, but few studied infections directly related to ECMO devices. This study aims to evaluate the rate of both colonisations and infections related to ECMO devices at the time of ECMO removal. RESULTS: We included all consecutive adult patients treated with venovenous ECMO (VV-ECMO) for at least 48 h during a 34-month study. At the time of ECMO removal, blood cultures, swab cultures on insertion cannula site and intravascular cannula extremity cultures were systematically performed. Each ECMO device was classified according to the infectious status into three groups: (1) uninfected/uncolonised ECMO device, (2) ECMO device colonisation and (3) ECMO device infection. Ninety-nine patients underwent 103 VV-ECMO, representing 1472 ECMO days. The ECMO device infection rate was 9.7% (10 events), including 7 ECMO device-related bloodstream infections (6.8%). The ECMO device colonisation rate was 32% (33 events). No difference was observed between the three groups, regarding days of mechanical ventilation, ICU length of stay, ICU mortality and in-hospital mortality. We observed a longer ECMO duration in the ECMO device colonisation group as compared to the uninfected/uncolonised ECMO device group [12 (9–20 days) vs. 5 days (5–16 days), respectively, p < 0.05]. CONCLUSIONS: At the time of ECMO removal, systematic blood culture and intravascular extremity cannula culture may help to diagnose ECMO device-related infection. We reported a quite low infection rate related to ECMO device. Further studies are needed to evaluate the benefits of systematic strategies of cannula culture at the time of ECMO removal. ELECTRONIC SUPPLEMENTARY MATERIAL: The online version of this article (10.1186/s13613-017-0335-9) contains supplementary material, which is available to authorized users.","Thomas, Guillemette; Hraiech, Sami; Cassir, Nadim; Lehingue, Samuel; Rambaud, Romain; Wiramus, Sandrine; Guervilly, Christophe; Klasen, Fanny; Adda, Mélanie; Dizier, Stéphanie; Roch, Antoine; Papazian, Laurent; Forel, Jean-Marie",Ann Intensive Care,329,12
3154,3154,3154,Treatment of Paraquat-Induced Lung Injury With an Anti-C5a Antibody: Potential Clinical Application*,18.827324,11.69958,2018-04-13,"OBJECTIVES: Complement activation product C5a plays a critical role in systemic inflammatory response syndrome induced by viruses, bacteria, and toxic agents including paraquat poisoning. This study is to explore the efficiency of anti-C5a–based intervention on systemic inflammatory responses induced by paraquat poisoning. DESIGN: Study of cynomolgus macaque model and plasma from paraquat-poisoning patients. SETTING: Laboratory investigation. SUBJECTS: Cynomolgus macaque (n = 12) and samples of plasma from patients (n = 16). INTERVENTIONS: The neutralizing antihuman C5a antibody (IFX-1) was administered to investigate the new treatment strategy for paraquat-induced systemic inflammatory responses in cynomolgus macaque model. In addition, C5a activation in plasma of paraquat patients was blocked by IFX-1 to investigate the blockade role of anti-C5a antibody in activation of inflammatory cells. MEASUREMENTS AND MAIN RESULTS: Dysregulated complement activation and the subsequent cytokine storm were found in patients with acute lung injury and in a primate model of paraquat poisoning. Targeted inhibition of C5a by IFX-1 led to marked alleviation of systemic inflammatory responses and multiple organ damage in the primate model. In addition, blockade of C5a activity in plasma from patients completely inhibited activation of CD11b on blood granulocytes from normal donors, suggesting that IFX-1 may alleviate the excessive activation of inflammatory responses and have clinical utility for patients with acute lung injury. CONCLUSIONS: Anti-C5a antibodies such as IFX-1 may be used as effective therapeutics for treatment of those suffering from systemic inflammatory responses induced by chemical poisoning like paraquat.","Sun, Shihui; Jiang, Yuting; Wang, Renxi; Liu, Chenfeng; Liu, Xiaoling; Song, Nianping; Guo, Yan; Guo, Renfeng; Du, Lanying; Jiang, Shibo; Li, Yan; Qiu, Zewu; Zhao, Guangyu; Zhou, Yusen",Crit Care Med,329,12
5658,5658,5658,ARDS Subphenotypes: Understanding a Heterogeneous Syndrome,18.981962,11.913019,2020-03-24,This article is one of ten reviews selected from the Annual Update in Intensive Care and Emergency Medicine 2020. Other selected articles can be found online at https://www.biomedcentral.com/collections/annualupdate2020. Further information about the Annual Update in Intensive Care and Emergency Medicine is available from http://www.springer.com/series/8901.,"De Laet, Inneke E.; Malbrain, Manu L. N. G.; De Waele, Jan J.",Crit Care,329,12
5729,5729,5729,Impact of fluid balance on outcome of adult patients treated with extracorporeal membrane oxygenation,18.802807,11.749019,2014-06-17,"PURPOSE: To determine whether macrolide-based treatment is associated with mortality in critically ill H1N1 patients with primary viral pneumonia. METHODS: Secondary analysis of a prospective, observational, multicenter study conducted across 148 Intensive Care Units (ICU) in Spain. RESULTS: Primary viral pneumonia was present in 733 ICU patients with pandemic influenza A (H1N1) virus infection with severe respiratory failure. Macrolide-based treatment was administered to 190 (25.9 %) patients. Patients who received macrolides had chronic obstructive pulmonary disease more often, lower severity on admission (APACHE II score on ICU admission (13.1 ± 6.8 vs. 14.4 ± 7.4 points, p < 0.05), and multiple organ dysfunction syndrome less often (23.4 vs. 30.1 %, p < 0.05). Length of ICU stay in survivors was not significantly different in patients who received macrolides compared to patients who did not (10 (IQR 4–20) vs. 10 (IQR 5–20), p = 0.9). ICU mortality was 24.1 % (n = 177). Patients with macrolide-based treatment had lower ICU mortality in the univariate analysis (19.2 vs. 28.1 %, p = 0.02); however, a propensity score analysis showed no effect of macrolide-based treatment on ICU mortality (OR = 0.87; 95 % CI 0.55–1.37, p = 0.5). Moreover, the sensitivity analysis revealed very similar results (OR = 0.91; 95 % CI 0.58–1.44, p = 0.7). A separate analysis of patients under mechanical ventilation yielded similar results (OR = 0.77; 95 % CI 0.44–1.35, p = 0.4). CONCLUSION: Our results suggest that macrolide-based treatment was not associated with improved survival in critically ill H1N1 patients with primary viral pneumonia.","Martín-Loeches, I.; Bermejo-Martin, J. F.; Vallés, J.; Granada, R.; Vidaur, L.; Vergara-Serrano, J. C.; Martín, M.; Figueira, J. C.; Sirvent, J. M.; Blanquer, J.; Suarez, D.; Artigas, A.; Torres, A.; Diaz, E.; Rodriguez, A.",Intensive Care Med,329,12
5845,5845,5845,How safe is non-bronchoscopic bronchoalveolar lavage in critically ill mechanically ventilated children?,19.256487,11.476701,2001-03-21,"• ADVANCED TECHNOLOGY and improved surgical techniques have led to new therapeutic uses for allografts. • DISEASE TRANSMISSION via allograft tissue transplants has prompted federal intervention in the tissue banking industry and resulted in federal regulations. • NEW STANDARDS from the Joint Commission on Accreditation of Healthcare Organizations became effective July 1,2005, and apply to all hospitals that store or implant allograft tissues. These standards include mandatory policies on all aspects of hospital transplantation programs, including tissue ordering, receipt, storage, issuance, and record keeping. AORN J 82 (November 2005) 806–814.","Humphries, Linda",AORN J,329,12
5904,5904,5904,Extracorporeal membrane oxygenation for severe ARDS in pregnant and postpartum women during the 2009 H1N1 pandemic,19.060741,11.733195,2011-02-12,,,Intensive Care Med,329,12
5913,5913,5913,Acute respiratory distress syndrome: is it underrecognized in the pediatric intensive care unit?,19.112333,11.570872,2008-02-21,,"Antonelli, Massimo; Azoulay, Elie; Bonten, Marc; Chastre, Jean; Citerio, Giuseppe; Conti, Giorgio; De Backer, Daniel; Lemaire, François; Gerlach, Herwig; Groeneveld, Johan; Hedenstierna, Goran; Macrae, Duncan; Mancebo, Jordi; Maggiore, Salvatore M.; Mebazaa, Alexandre; Metnitz, Philipp; Pugin, Jerôme; Wernerman, Jan; Zhang, Haibo",Intensive Care Med,329,12
6988,6988,6988,"Abstracts of the 4(th) Central European Congress of Intensive Care Medicine – CECIM 2008 – 140(th) Anniversary of Novel Laureate Dr. Karl Landsteiner, October 24-25, 2008, Baden, Austria",18.979918,11.653367,2008,,,Ann Hematol,329,12
10331,10331,10331,Nonantibiotic Adjunctive Therapies for Community-Acquired Pneumonia (Corticosteroids and Beyond): Where Are We with Them?,19.081064,11.904141,2016-12-11,"Although efficient human-to-human transmission of avian influenza virus has yet to be seen, in the past two decades avian-to-human transmission of influenza A viruses has been reported. Influenza A/H5N1, in particular, has repeatedly caused human infections associated with high mortality, and since 1998 the virus has evolved into many clades of variants with significant antigenic diversity. In 2013, three (A/H7N9, A/H6N1, and A/H10N8) novel avian influenza viruses (AIVs) breached the animal-human host species barrier in Asia. In humans, roughly 35% of A/H7N9-infected patients succumbed to the zoonotic infection, and two of three A/H10N8 human infections were also lethal; however, neither of these viruses cause influenza-like symptoms in poultry. While most of these cases were associated with direct contact with infected poultry, some involved sustained human-to-human transmission. Thus, these events elicited concern regarding potential AIV pandemics. This article reviews the human incursions associated with AIV variants and the potential role of pigs as an intermediate host that may hasten AIV evolution. In addition, we discuss the known influenza A virus virulence and transmission factors and their evaluation in animal models. With the growing number of human AIV infections, constant vigilance for the emergence of novel viruses is of utmost importance. In addition, careful characterization and pathobiological assessment of these novel variants will help to identify strains of particular concern for future pandemics.","Kim, Se Mi; Kim, Young-Il; Pascua, Philippe Noriel Q.; Choi, Young Ki",Semin Respir Crit Care Med,329,12
