,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
306,306,306,Peptide-Mediated Cellular Delivery of Oligonucleotide-Based Therapeutics In Vitro: Quantitative Evaluation of Overall Efficacy Employing Easy to Handle Reporter Systems,13.711473,6.72636,2008-12-11,"Cellular uptake of therapeutic oligonucleotides and subsequent intracellular trafficking to their target sites represents the major technical hurdle for the biological effectiveness of these potential drugs. Accordingly, laboratories worldwide focus on the development of suitable delivery systems. Among the different available non-viral systems like cationic polymers, cationic liposomes and polymeric nanoparticles, cell-penetrating peptides (CPPs) represent an attractive concept to bypass the problem of poor membrane permeability of these charged macromolecules. While uptake per se in most cases does not represent the main obstacle of nucleic acid delivery in vitro, it becomes increasingly apparent that intracellular trafficking is the bottleneck. As a consequence, in order to optimize a given delivery system, a side-by-side analysis of nucleic acid cargo internalized and the corresponding biological effect is required to determine the overall efficacy. In this review, we will concentrate on peptide-mediated delivery of siRNAs and steric block oligonucleotides and discuss different methods for quantitative assessment of the amount of cargo taken up and how to correlate those numbers with biological effects by applying easy to handle reporter systems. To illustrate current limitations of non-viral nucleic acid delivery systems, we present own data as an example and discuss options of how to enhance trafficking of molecules entrapped in cellular compartments.","Laufer, S.D; Restle, T",Curr Pharm Des,143,1
598,598,598,Geometry and Adhesion of Extracellular Domains of DC-SIGNR Neck Length Variants Analyzed by Force–Distance Measurements,13.694406,6.1507916,2011-06-08,"[Image: see text] Force–distance measurements have been used to examine differences in the interaction of the dendritic cell glycan-binding receptor DC-SIGN and the closely related endothelial cell receptor DC-SIGNR (L-SIGN) with membranes bearing glycan ligands. The results demonstrate that upon binding to membrane-anchored ligand, DC-SIGNR undergoes a conformational change similar to that previously observed for DC-SIGN. The results also validate a model for the extracellular domain of DC-SIGNR derived from crystallographic studies. Force measurements were performed with DC-SIGNR variants that differ in the length of the neck that result from genetic polymorphisms, which encode different numbers of the 23-amino acid repeat sequences that constitute the neck. The findings are consistent with an elongated, relatively rigid structure of the neck repeat observed in crystals. In addition, differences in the lengths of DC-SIGN and DC-SIGNR extracellular domains with equivalent numbers of neck repeats support a model in which the different dispositions of the carbohydrate-recognition domains in DC-SIGN and DC-SIGNR result from variations in the sequences of the necks.","Leckband, Deborah E.; Menon, Sindhu; Rosenberg, Kenneth; Graham, Sarah A.; Taylor, Maureen E.; Drickamer, Kurt",Biochemistry,143,1
668,668,668,"In China, Students in Crowded Dormitories with a Low Ventilation Rate Have More Common Colds: Evidence for Airborne Transmission",13.610921,6.4116874,2011-11-16,"OBJECTIVE: To test whether the incidence of common colds among college students in China is associated with ventilation rates and crowdedness in dormitories. METHODS: In Phase I of the study, a cross-sectional study, 3712 students living in 1569 dorm rooms in 13 buildings responded to a questionnaire about incidence and duration of common colds in the previous 12 months. In Phase II, air temperature, relative humidity and CO(2) concentration were measured for 24 hours in 238 dorm rooms in 13 buildings, during both summer and winter. Out-to indoor air flow rates at night were calculated based on measured CO(2) concentrations. RESULTS: In Phase I, 10% of college students reported an incidence of more than 6 common colds in the previous 12 months, and 15% reported that each infection usually lasted for more than 2 weeks. Students in 6-person dorm rooms were about 2 times as likely to have an incidence of common colds ≥6 times per year and a duration ≥2 weeks, compared to students in 3-person rooms. In Phase II, 90% of the measured dorm rooms had an out-to indoor air flow rate less than the Chinese standard of 8.3 L/s per person during the heating season. There was a dose-response relationship between out-to indoor air flow rate per person in dorm rooms and the proportion of occupants with annual common cold infections ≥6 times. A mean ventilation rate of 5 L/(s•person) in dorm buildings was associated with 5% of self reported common cold ≥6 times, compared to 35% at 1 L/(s•person). CONCLUSION: Crowded dormitories with low out-to indoor airflow rates are associated with more respiratory infections among college students.","Sun, Yuexia; Wang, Zhigang; Zhang, Yufeng; Sundell, Jan",PLoS One,143,1
1156,1156,1156,ECR 2013 Book of Abstracts - B - Scientific Sessions,13.543195,6.371594,2013-03-07,,,Insights Imaging,143,1
1238,1238,1238,H7N9 Influenza: The Emerging Infectious Disease,13.794547,6.6505623,2013-07-11,"Influenza virus infection is a common respiratory pathogen. Emerging of new atypical influenza is usually a big public health threat. H7N9 bird flu is the newest atypical influenza virus infection that has just been reported since early 2013. The emerging of this new disease occurred in China and becomes the present focus for possible worldwide pandemic. In this specific article, the author will discus and describe on epidemiology, symptomatology, pathology, diagnosis, treatment, and prevention of this new bird flu. The literature researching by PubMed and Google is used for data gathering in this collective review.","Wiwanitkit, Viroj",N Am J Med Sci,143,17
1510,1510,1510,OutbreakTools: A new platform for disease outbreak analysis using the R software,13.669398,6.4540443,2014-06-11,"The investigation of infectious disease outbreaks relies on the analysis of increasingly complex and diverse data, which offer new prospects for gaining insights into disease transmission processes and informing public health policies. However, the potential of such data can only be harnessed using a number of different, complementary approaches and tools, and a unified platform for the analysis of disease outbreaks is still lacking. In this paper, we present the new R package OutbreakTools, which aims to provide a basis for outbreak data management and analysis in R. OutbreakTools is developed by a community of epidemiologists, statisticians, modellers and bioinformaticians, and implements classes and methods for storing, handling and visualizing outbreak data. It includes real and simulated outbreak datasets. Together with a number of tools for infectious disease epidemiology recently made available in R, OutbreakTools contributes to the emergence of a new, free and open-source platform for the analysis of disease outbreaks.","Jombart, Thibaut; Aanensen, David M.; Baguelin, Marc; Birrell, Paul; Cauchemez, Simon; Camacho, Anton; Colijn, Caroline; Collins, Caitlin; Cori, Anne; Didelot, Xavier; Fraser, Christophe; Frost, Simon; Hens, Niel; Hugues, Joseph; Höhle, Michael; Opatowski, Lulla; Rambaut, Andrew; Ratmann, Oliver; Soubeyrand, Samuel; Suchard, Marc A.; Wallinga, Jacco; Ypma, Rolf; Ferguson, Neil",Epidemics,143,17
1666,1666,1666,"Emergence of travel: Associated dengue fever in a non-endemic, hilly state",13.910051,6.474789,2014-11-29,"BACKGROUND: We assessed the occurrence of dengue fever in association with travel in a non-endemic hilly region. The clinical presentation and laboratory parameters of febrile patients with a travel history to an endemic region were studied, and the role of the laboratory in the diagnosis was affirmed. MATERIALS AND METHODS: Febrile patients presenting with clinical features defining dengue with a history of travel to an endemic area constituted the study group. Serum samples were tested for dengue-specific NS1 antigen and IgM, IgG antibodies. The demographic data were retrieved from the hospital information system. A hematological and biochemical workup was done and the results analyzed using percentage, proportion, mean, and median. RESULTS: Out of 189 febrile patients, 58 were reactive to serological tests for dengue, with 47 (81%) males. The presenting features were chills and rigors, myalgia, cough, sweating, and vomiting. Thrombocytopenia (74.35%), lymphopenia (52.94%), and leucopenia (47.05%) were present in early disease, with AST >34 IU/L in 58.97% of the patients. The NS1 antigen was detectable between three and seven days of fever and the IgM antibodies after five days. The positivities to only NS1, both NS1 and IgM, and IgM alone were 60.34, 27.58, and 10.34%, respectively, and the median duration of fever was five, seven, and ten days, respectively. One case of dengue hemorrhagic fever and one of probable secondary dengue infection with detectable IgG were encountered. CONCLUSION: Dengue fever remains unsuspected in febrile cases in non-endemic regions. History of travel is an essential criterion to suspect dengue. A non-specific clinical presentation eludes diagnosis. Serological tests for antigen and antibodies, and hematological and biochemical markers are vital for distinguishing the diagnosis.","Verma, Santwana; Kanga, Anil; Singh, Digvijay; Verma, Ghanshyam K; Mokta, Kiran; Ganju, Sunite A; Sharma, Vineeta",Adv Biomed Res,143,1
1757,1757,1757,"Personal genomes, quantitative dynamic omics and personalized medicine",13.468884,6.2595606,2013-01-15,"The rapid technological developments following the Human Genome Project have made possible the availability of personalized genomes. As the focus now shifts from characterizing genomes to making personalized disease associations, in combination with the availability of other omics technologies, the next big push will be not only to obtain a personalized genome, but to quantitatively follow other omics. This will include transcriptomes, proteomes, metabolomes, antibodyomes, and new emerging technologies, enabling the profiling of thousands of molecular components in individuals. Furthermore, omics profiling performed longitudinally can probe the temporal patterns associated with both molecular changes and associated physiological health and disease states. Such data necessitates the development of computational methodology to not only handle and descriptively assess such data, but also construct quantitative biological models. Here we describe the availability of personal genomes and developing omics technologies that can be brought together for personalized implementations and how these novel integrated approaches may effectively provide a precise personalized medicine that focuses on not only characterization and treatment but ultimately the prevention of disease.","Mias, George I.; Snyder, Michael",Quantitative Biology,143,19
2051,2051,2051,The baseline characteristics and interim analyses of the high-risk sentinel cohort of the Vietnam Initiative on Zoonotic InfectiONS (VIZIONS),13.557453,6.679008,2015-12-10,"The Vietnam Initiative for Zoonotic Infections (VIZIONS) includes community-based ‘high-risk sentinel cohort’ (HRSC) studies investigating individuals at risk of zoonotic infection due to occupational or residential exposure to animals. A total of 852 HRSC members were recruited between March 2013 and August 2014 from three provinces (Ha Noi, Dak Lak, and Dong Thap). The most numerous group (72.8%) corresponded to individuals living on farms, followed by slaughterers (16.3%) and animal health workers (8.5%). Nasal/pharyngeal and rectal swabs were collected from HRSC members at recruitment and after notifying illness. Exposure to exotic animals (including wild pigs, porcupine, monkey, civet, bamboo rat and bat) was highest for the Dak Lak cohort (53.7%), followed by Ha Noi (13.7%) and Dong Thap (4.0%). A total of 26.8% of individuals reported consumption of raw blood over the previous year; 33.6% slaughterers reported no use of protective equipment at work. Over 686 person-years of observation, 213 episodes of suspect infectious disease were notified, equivalent of 0.35 reports per person-year. Responsive samples were collected from animals in the farm cohort. There was noticeable time and space clustering of disease episodes suggesting that the VIZIONS set up is also suitable for the formal epidemiological investigation of disease outbreaks.","Carrique-Mas, Juan J.; Tue, Ngo T.; Bryant, Juliet E.; Saylors, Karen; Cuong, Nguyen V.; Hoa, Ngo T.; An, Nguyen N.; Hien, Vo B.; Lao, Pham V.; Tu, Nguyen C.; Chuyen, Nguyen K.; Chuc, Nguyen T.K.; Tan, Dinh V.; Duong, Hoang Van V.; Toan, Tran K.; Chi, Nguyen T.Y.; Campbell, James; Rabaa, Maia A.; Nadjm, Behzad; Woolhouse, Mark; Wertheim, Heiman; Thwaites, Guy; Baker, Stephen",Sci Rep,143,1
2646,2646,2646,Ambra1 spatially regulates Src activity and Src/FAK-mediated cancer cell invasion via trafficking networks,13.908459,6.654011,2017-03-31,"Here, using mouse squamous cell carcinoma cells, we report a completely new function for the autophagy protein Ambra1 as the first described ‘spatial rheostat’ controlling the Src/FAK pathway. Ambra1 regulates the targeting of active phospho-Src away from focal adhesions into autophagic structures that cancer cells use to survive adhesion stress. Ambra1 binds to both FAK and Src in cancer cells. When FAK is present, Ambra1 is recruited to focal adhesions, promoting FAK-regulated cancer cell direction-sensing and invasion. However, when Ambra1 cannot bind to FAK, abnormally high levels of phospho-Src and phospho-FAK accumulate at focal adhesions, positively regulating adhesion and invasive migration. Spatial control of active Src requires the trafficking proteins Dynactin one and IFITM3, which we identified as Ambra1 binding partners by interaction proteomics. We conclude that Ambra1 is a core component of an intracellular trafficking network linked to tight spatial control of active Src and FAK levels, and so crucially regulates their cancer-associated biological outputs. DOI: http://dx.doi.org/10.7554/eLife.23172.001","Schoenherr, Christina; Byron, Adam; Sandilands, Emma; Paliashvili, Ketevan; Baillie, George S; Garcia-Munoz, Amaya; Valacca, Cristina; Cecconi, Francesco; Serrels, Bryan; Frame, Margaret C",,143,8
