,index,Unnamed: 0,title_x,x,y,publish_time_x,abstract,authors,journal,category,cluster
11233,11233,11233,Transcending the Professional–Client Divide: Supporting Young People with Complex Support Needs Through Transitions,18.110983,0.76619935,2020-01-19,,,J Frailty Aging,612,1
11407,11407,11407,Processing the Removal and Managing the Moves or Removals of Foster Children: A Qualitative Exploration of Foster Parents’ Experiences,18.050709,0.549614,2020-01-13,"Preterm infants are exposed to frequent painful procedures and agitating stimuli over the many weeks of their hospitalization in the neonatal intensive care unit (NICU). The adverse neurobiological impact of pain and stress in the preterm infant has been well documented, including neuroimaging and neurobehavioral outcomes. Although many tools have been validated to assess acute pain, few methods are available to assess chronic pain or agitation (a clinical manifestation of neonatal stress). Both nonpharmacologic and pharmacologic approaches are used to reduce the negative impact of pain and agitation in the preterm infant, with concerns emerging over the adverse effects of analgesia and sedatives. Considering benefits and risks of available treatments, units must develop a stepwise algorithm to prevent, assess, and treat pain. Nonpharmacologic interventions should be consistently utilized prior to mild to moderately painful procedures. Sucrose may be utilized judiciously as an adjunctive therapy for minor painful procedures. Rapidly acting opioids (fentanyl or remifentanil) form the backbone of analgesia for moderately painful procedures. Chronic sedation during invasive mechanical ventilation represents an ongoing challenge; appropriate containment and an optimal environment should be standard; when indicated, low-dose morphine infusion may be utilized cautiously and dexmedetomidine infusion may be considered as an emerging adjunct.","McPherson, Christopher; Miller, Steven P.; El-Dib, Mohamed; Massaro, An N.; Inder, Terrie E.",Pediatr Res,612,1
11785,11785,11785,The “Uncurated Exposure” of Videoconferencing,18.101929,0.8856856,2020-06-09,"BACKGROUND: Less invasive surfactant administration (LISA) is a way of giving surfactant without endotracheal intubation and has shown to be promising in reducing the incidence of bronchopulmonary dysplasia (BPD) in preterm infants. However, the mechanism underlying its beneficial effect and variations in the technique of administration may prevent its widespread use. This trial aims to evaluate the effects of two methods of surfactant administration, LISA or endotracheal surfactant administration followed by low peak pressure (LPPSA) ventilation, in preterm infants with respiratory distress syndrome (RDS). METHODS: The LISA Or Low Peak Pressure trial is to be conducted in 14 tertiary neonatal intensive care units in China. A total of 600 preterm infants born with gestational age between 25(0/7) and 31(6/7) weeks and with a primary diagnosis of RDS will be involved in the study. Infants will be randomized to the LISA or LPPSA group when surfactant therapy is indicated. Primary outcomes include mortality, severity of bronchopulmonary dysplasia at 36 weeks of postmenstrual age (PMA), and mechanical ventilation (MV) in the first 72 h of life. Secondary outcomes include the days of MV, duration of all sorts of non-invasive respiratory support, fraction of inspired oxygen, oxygen saturation before and after surfactant administration, and time required to perform the procedure for surfactant administration. The incidence of comorbidities, including retinopathy of prematurity (ROP), necrotizing enterocolitis (NEC), intraventricular hemorrhage (IVH), hemodynamically significant patent ductus arteriosus (hsPDA), pneumothorax, and massive pulmonary hemorrhage within 48 h of surfactant administration, and the failure rates of each technique will be determined. DISCUSSION: Data from recent systematic review and meta-analysis have suggested a possible improvement in outcomes of preterm infants with RDS by the LISA technique. However, robust evidence is lacking. Why LISA plays a potential role in reducing respiratory morbidity, mainly BPD in preterm infants, remains unclear. The possible explanations are the active and uninterrupted delivery of continuous positive airway pressure during the LISA procedure and the avoidance of complications caused by intubation and relatively high pressure/volume ventilation following surfactant administration. We hypothesized that LISA’s effectiveness lies mainly in avoiding relatively high-pressure positive ventilation immediately following surfactant administration. Thus, this multicenter randomized controlled trial will focus on issues of endotracheal intubation and the pressure/volume used during conventional surfactant administration. The effectiveness, safety and comorbidities of preterm infants following LISA or LPPSA will be evaluated. TRIAL REGISTRATION: Chinese Clinical Trial Registry: ChiCTR1900020970. Registered on 23 January 2019.","Zhu, Jiajun; Bao, Yingying; Du, Lizhong; Huang, Huafei; lv, Qin; Jiang, Yejun; Dai, Yuxuan; Chen, Zhijun; Shi, Jingyun; Shi, Yongyan; Yang, Chuangzhong; Mei, Hua; Jiang, Hong; Sun, Yanhui; Sun, Xuemei",Trials,612,22
12638,12638,12638,No Visitors Allowed,18.044672,0.7630931,2020-06-08,,,Euro Surveill,612,22
20569,20569,20569,Toward healthy aging in Latin America and the Caribbean: leaving no one behind?,18.207794,0.4271048,2021-09-01,"OBJECTIVES: To evaluate the experience and perceptions regarding Telemedicine and the perceived barriers among medical doctors. METHODS: This cross-sectional survey was carried out by enrolling practicing doctors of Pakistan with experience of ≥6 months by sending a validated and piloted questionnaire through email. Data collection was done from 10(th) October to 9th November 2020 after taking ethical approval from the concerned authorities. Data was analysed using SPSS v. 19.0. RESULTS: Two-hundred-forty responses were received with a response rate of 63%. Female participants (62.8%) were in majority and most of the participants were working in urban (88.5%) or semi-urban (9%) locality in either teaching (35.9%) or tertiary care hospitals (34.6%). Seventy-three percent of the doctors didn’t receive formal training with more than half of the doctors reporting non-availability of infrastructure and specific hardware. A large number of the participants were concerned regarding the non-availability of regulatory bodies, evaluations and accreditations of the service providers, the risks of malpractice, missed-diagnosis, prescription errors and medico-legal issues. The availability of specific infrastructure was statistically related to the hospital setup, locality and the specialty of the participants. Lack of technological literacy and infrastructure were considered the main constraints for the public in using telemedicine. CONCLUSION: Evidence of effectiveness of telemedicine across different fields is inconsistent and lacks technical, legal, cultural and ethical considerations. Inadequate training, low level of technological literacy and lack of infrastructure are the main barriers in implementing tele-health. High-quality evidence based studies are required for practical and long-term policies.","Alam, Laima; Alam, Mafaza; Malik, Amina Mannan; Faraid, Varqa",Pak J Med Sci,612,7
20955,20955,20955,Quality of inpatient care of small and sick newborns in Pakistan: perceptions of key stakeholders,18.389742,7.142666,2021-09-10,"Tested in vitro on SH-SY5Y neuroblastoma cells, grapefruit IntegroPectin is a powerful protective, antioxidant and antiproliferative agent. The strong antioxidant properties of this new citrus pectin, and its ability to preserve mitochondrial membrane potential and morphology, severely impaired in neurodegenerative disorders, make it an attractive therapeutic and preventive agent for the treatment of oxidative stress-associated brain disorders. Similarly, the ability of this pectic polymer rich in RG-I regions, as well as in naringin, linalool, linalool oxide and limonene adsorbed at the outer surface, to inhibit cell proliferation or even kill, at high doses, neoplastic cells may have opened up new therapeutic strategies in cancer research. In order to take full advantage of its vast therapeutic and preventive potential, detailed studies of the molecular mechanism involved in the antiproliferative and neuroprotective of this IntegroPectin are urgently needed.","Nuzzo, Domenico; Scordino, Miriana; Scurria, Antonino; Giardina, Costanza; Giordano, Francesco; Meneguzzo, Francesco; Mudò, Giuseppa; Pagliaro, Mario; Picone, Pasquale; Attanzio, Alessandro; Raimondo, Stefania; Ciriminna, Rosaria; Di Liberto, Valentina",Int J Mol Sci,612,12
21782,21782,21782,Feasibility and utility of MRI and dynamic (18)F-FDG-PET in an orthotopic organoid-based patient-derived mouse model of endometrial cancer,18.103497,0.57854056,2021-09-26,,,Clin Auton Res,612,22
23937,23937,23937,PET-CT Imaging of Lymphoma,18.11233,0.56671655,2010-10-27,"Diffuse lung disease (DLD) comprises a diverse group of disorders characterized by widespread pulmonary parenchymal pathology and impaired gas exchange. While many of these disorders are categorized under the rubric of interstitial lung disease (ILD), some of these disorders involve the airspaces or peripheral airways in addition to, or rather than, the interstitium. Some of these disorders are present primarily in infancy or early childhood, while others that are prevalent in adulthood rarely occur in childhood. This chapter will review the classification of pediatric DLD and the characteristic imaging findings of specific disorders to facilitate accurate diagnosis and guide appropriate treatment of children with these disorders.","Guillerman, R. Paul",Pediatric Chest Imaging,612,1
29753,29753,29753,UVEITIS,18.466768,9.24387,2009-05-15,,"Willard, Michael D.; Twedt, David C.",Small Animal Clinical Diagnosis by Laboratory Methods,612,19
34367,34367,34367,Acute coronary syndrome and shock in the context of acute COVID-19 infection,18.375137,0.8813881,2020-06-13,"Runtime Monitors observe the execution of a system with the aim of reaching a verdict about it. One property that is expected of monitors is consistent verdict detections; this property was characterised in prior work via a symbolic analysis called symbolic controllability. This paper explores whether the proposed symbolic analysis lends itself well to the construction of a tool that checks monitors for this deterministic behaviour. We implement a prototype that automates this symbolic analysis, and establish complexity upper bounds for the algorithm used. We also consider a number of optimisations for the implemented prototype, and assess the potential gains against benchmark monitors.","Francalanza, Adrian; Xuereb, Jasmine",Coordination Models and Languages,612,16
41537,41537,41537,Aligning AI Optimization to Community Well-Being,18.380281,2.038034,2020-11-04,,"Terliesner, Stefan",Bankmag,612,1
