,title_x,publish_time_x,abstract,authors,journal,url,category
94,Immune reconstitution inflammatory syndrome (IRIS): review of common infectious manifestations and treatment options,2007-05-08,"The immune reconstitution inflammatory syndrome (IRIS) in HIV-infected patients initiating antiretroviral therapy (ART) results from restored immunity to specific infectious or non-infectious antigens. A paradoxical clinical worsening of a known condition or the appearance of a new condition after initiating therapy characterizes the syndrome. Potential mechanisms for the syndrome include a partial recovery of the immune system or exuberant host immunological responses to antigenic stimuli. The overall incidence of IRIS is unknown, but is dependent on the population studied and its underlying opportunistic infectious burden. The infectious pathogens most frequently implicated in the syndrome are mycobacteria, varicella zoster, herpesviruses, and cytomegalovirus (CMV). No single treatment option exists and depends on the underlying infectious agent and its clinical presentation. Prospective cohort studies addressing the optimal screening and treatment of opportunistic infections in patients eligible for ART are currently being conducted. These studies will provide evidence for the development of treatment guidelines in order to reduce the burden of IRIS. We review the available literature on the pathogenesis and epidemiology of IRIS, and present treatment options for the more common infectious manifestations of this diverse syndrome and for manifestations associated with a high morbidity.","Murdoch, David M; Venter, Willem DF; Van Rie, Annelies; Feldman, Charles",AIDS Res Ther,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1871602/,67
325,"Let the sun shine in: effects of ultraviolet radiation on invasive pneumococcal disease risk in Philadelphia, Pennsylvania",2009-12-04,"BACKGROUND: Streptococcus pneumoniae is a common cause of community acquired pneumonia and bacteremia. Excess wintertime mortality related to pneumonia has been noted for over a century, but the seasonality of invasive pneumococcal disease (IPD) has been described relatively recently and is poorly understood. Improved understanding of environmental influence on disease seasonality has taken on new urgency due to global climate change. METHODS: We evaluated 602 cases of IPD reported in Philadelphia County, Pennsylvania, from 2002 to 2007. Poisson regression models incorporating seasonal smoothers were used to identify associations between weekly weather patterns and case counts. Associations between acute (day-to-day) environmental fluctuations and IPD occurrence were evaluated using a case-crossover approach. Effect modification across age and sex strata was explored, and meta-regression models were created using stratum-specific estimates for effect. RESULTS: IPD incidence was greatest in the wintertime, and spectral decomposition revealed a peak at 51.0 weeks, consistent with annual periodicity. After adjustment for seasonality, yearly increases in reporting, and temperature, weekly incidence was found to be associated with clear-sky UV index (IRR per unit increase in index: 0.70 [95% CI 0.54-0.91]). The effect of UV index was highest among young strata and decreased with age. At shorter time scales, only an association with increases in ambient sulphur oxides was linked to disease risk (OR for highest tertile of exposure 0.75, 95% CI 0.60 to 0.93). CONCLUSION: We confirmed the wintertime predominance of IPD in a major urban center. The major predictor of IPD in Philadelphia is extended periods of low UV radiation, which may explain observed wintertime seasonality. The mechanism of action of diminished light exposure on disease occurrence may be due to direct effects on pathogen survival or host immune function via altered 1,25-(OH)(2)-vitamin-D metabolism. These findings may suggest less diminution in future IPD risk with climate change than would be expected if wintertime seasonality was driven by temperature.","White, Alexander NJ; Ng, Victoria; Spain, C Victor; Johnson, Caroline C; Kinlin, Laura M; Fisman, David N",BMC Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2797517/,67
6121,Complications of plasma exchange in patients with neurological diseases,1990-12-01,"Group A β-hemolytic streptococci (GABS) are among the most frequent causes of bacterial infections during childhood. In addition to well-known local infections, scarlet fever, and sepsis, streptococcal toxic shock syndrome (STSS) and necrotizing fasciitis (NF) have been noted with increasing frequency.NF can also be induced in children by superinfected varicella, which is associated with a higher mortality rate.Triggering factors include pathogen-specific capsular proteins, virulent factors, and toxins as superantigens. Immunological quick tests display high reliability, and PCR enables analyses of types and toxins.Furthermore, type-specific streptococcal sequelae can be caused by group C streptococci.Rheumatic fever is rather rare in industrialized nations, but cardiac involvement accurs more frequent than previously assumed.Chorea apparently correlates with neuronal antibodies, as do pediatric autoimmune neuropsychiatric disorders associated with streptococcal infections (PANDAS),and a series of cases of acute disseminated encephalomyelitis (ADEM) associated with streptococci have also been reported. No resistance to penicillin exists, but pathogenic persistence remains a problem.A 26-M valent vaccine is in clinical trials, but is still subject to controversy.","Keitzer, R.",Monatsschr Kinderheilkd,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7096022/,67
6887,Fatal Mycoplasma pneumoniae pneumonia in a previously healthy 18-year-old girl,2007,"The Adult Respiratory Distress Syndrome (ARDS) is a clinical syndrome with acute progressive lung function deterioration based on increased pulmonary permeability and caused mostly by non-pulmonary lesions (like sepsis or polytrauma), occasionally also by pulmonary diseases (like pneumonia) or intoxications (e.g. by paraquat). In the complex, interactive pathomechanisms (e.g. complement activation, stimulation of the arachidon metabolism) with release of numerous damaging mediators the massive accumulation of neutrophils in the lung plays an important role.","Burchardi, H.",Langenbecks Arch Chir,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7102292/,67
11971,Macrophage polarization and its role in the pathogenesis of acute lung injury/acute respiratory distress syndrome,2020-07-10,"Lack of safe and effective mucosal adjuvants has severely hampered the development of mucosal subunit vaccines. In this regard, we have previously shown that immunogenicity of vaccine antigens can be improved by targeting the antigens to the antigen-presenting cells. Specifically, groups of mice immunized intranasally with a fusion protein (Bivalent-FP) containing a fragment of pneumococcal-surface-protein-A (PspA) as antigen and a single-chain bivalent antibody raised against the anti-human Fc-gamma-receptor-I (hFcγRI) elicited protective immunity to pulmonary Streptococcus pneumoniae infection. In order to further enhance the immunogenicity, an additional hFcγRI-binding moiety of the single chain antibody was incorporated. The modified vaccine (Trivalent-FP) induced significantly improved protection against lethal pulmonary S. pneumoniae challenge compared to Bivalent-FP. In addition, the modified vaccine exhibited over 85% protection with only two immunizations. Trivalent-FP also induced S. pneumoniae-specific systemic and mucosal antibodies. Moreover, Trivalent-FP also induced IL-17- and IL-22-producing CD4(+) T cells. Furthermore, it was found that the hFcγRI facilitated uptake and presentation of Trivalent-FP. In addition, Trivalent-FP also induced IL-1α, MIP-1α, and TNF-α; modulated recruitment of dendritic cells and macrophages; and induced CD80/86 and MHC-II expression on antigen presenting cells.","Kumar, Sudeep; Sunagar, Raju; Gosselin, Edmund J.",Vaccines (Basel),https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7349865/,67
12172,The Role of Deubiquitinating Enzymes in Acute Lung Injury and Acute Respiratory Distress Syndrome,2020-07-08,"Surface active agents (SAAs) are molecules with the capacity to adsorb to solid surfaces and/or fluid interfaces, a property that allows them to act as multifunctional ingredients (e.g., wetting and dispersion agents, emulsifiers, foaming and anti-foaming agents, lubricants, etc.) in a widerange of the consumer products of various industrial sectors (e.g., pharmaceuticals, cosmetics, personal care, detergents, food, etc.). Given their widespread utilization, there is a continuously growing interest to explore their role in consumer products (relevant to promoting human health) and how such information can be utilized in order to synthesize better chemical derivatives. In this review article, weaimed to provide updated information on synthetic and biological (biosurfactants) SAAs and their health-promoting properties (e.g., anti-microbial, anti-oxidant, anti-viral, anti-inflammatory, anti-cancer and anti-aging) in an attempt to better define some of the underlying mechanism(s) by which they exert such properties.","Anestopoulos, Ioannis; Kiousi, Despoina Eugenia; Klavaris, Ariel; Galanis, Alex; Salek, Karina; Euston, Stephen R.; Pappa, Aglaia; Panayiotidis, Mihalis I.",Pharmaceutics,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7407150/,67
20006,Veno-arterial extracorporeal membrane oxygenation for severe fever with thrombocytopenia syndrome with fulminant myocarditis: a case report,2021-08-11,,"Cavuoto, Kara M.",J AAPOS,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8358134/,67
21530,A case report of endometrial adenocarcinoma with leptomeningeal metastases,2021-09-21,"[Image: see text] Thermal drawing has been recently leveraged to yield multifunctional, fiber-based neural probes at near kilometer length scales. Despite its promise, the widespread adoption of this approach has been impeded by (1) material compatibility requirements and (2) labor-intensive interfacing of functional features to external hardware. Furthermore, in multifunctional fibers, significant volume is occupied by passive polymer cladding that so far has only served structural or electrical insulation purposes. In this article, we report a rapid, robust, and modular approach to creating multifunctional fiber-based neural interfaces using a solvent evaporation or entrapment-driven (SEED) integration process. This process brings together electrical, optical, and microfluidic modalities all encased within a copolymer comprised of water-soluble poly(ethylene glycol) tethered to water-insoluble poly(urethane) (PU-PEG). We employ these devices for simultaneous optogenetics and electrophysiology and demonstrate that multifunctional neural probes can be used to deliver cellular cargo with high viability. Upon exposure to water, PU-PEG cladding spontaneously forms a hydrogel, which in addition to enabling integration of modalities, can harbor small molecules and nanomaterials that can be released into local tissue following implantation. We also synthesized a custom nanodroplet forming block polymer and demonstrated that embedding such materials within the hydrogel cladding of our probes enables delivery of hydrophobic small molecules in vitro and in vivo. Our approach widens the chemical toolbox and expands the capabilities of multifunctional neural interfaces.","Tabet, Anthony; Antonini, Marc-Joseph; Sahasrabudhe, Atharva; Park, Jimin; Rosenfeld, Dekel; Koehler, Florian; Yuk, Hyunwoo; Hanson, Samuel; Stinson, Jordan; Stok, Melissa; Zhao, Xuanhe; Wang, Chun; Anikeeva, Polina",ACS Cent Sci,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8461769/,67
30505,Management of Exacerbations in Chronic Obstructive Pulmonary Disease,2012-09-14,,"Solano-Gallego, Laia; Masserdotti, Carlo",Canine and Feline Cytology,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7158305/,67
32993,Circulating fibrocytes traffic to the lung in murine acute lung injury and predict outcomes in human acute respiratory distress syndrome: a pilot study,2020-05-27,,"Tarazi, Amine; Abedifar, Pejman",,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7245255/,67
