,title_x,publish_time_x,abstract,authors,journal,url,category
1537,Validation of three geolocation strategies for health-facility attendees for research and public health surveillance in a rural setting in western Kenya,2014-05-01,"Understanding the spatial distribution of disease is critical for effective disease control. Where formal address networks do not exist, tracking spatial patterns of clinical disease is difficult. Geolocation strategies were tested at rural health facilities in western Kenya. Methods included geocoding residence by head of compound, participatory mapping and recording the self-reported nearest landmark. Geocoding was able to locate 72·9% [95% confidence interval (CI) 67·7–77·6] of individuals to within 250 m of the true compound location. The participatory mapping exercise was able to correctly locate 82·0% of compounds (95% CI 78·9–84·8) to a 2 × 2·5 km area with a 500 m buffer. The self-reported nearest landmark was able to locate 78·1% (95% CI 73·8–82·1) of compounds to the correct catchment area. These strategies tested provide options for quickly obtaining spatial information on individuals presenting at health facilities.","STRESMAN, G. H.; STEVENSON, J. C.; OWAGA, C.; MARUBE, E.; ANYANGO, C.; DRAKELEY, C.; BOUSEMA, T.; COX, J.",Epidemiol Infect,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4102101/,306
2293,"Clean energy benefits the climate, the economy and our health",2016-07-01,"Jeffrey D Sachs tells Fiona Fleck why investing in renewable energy is good for our health, but why poor countries need more time to make the switch.",,Bull World Health Organ,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4933147/,306
2766,Establishing an ICD-10 code based SARI-surveillance in Germany – description of the system and first results from five recent influenza seasons,2017-06-30,"BACKGROUND: Syndromic surveillance of severe acute respiratory infections (SARI) is important to assess seriousness of disease as recommended by WHO for influenza. In 2015 the Robert Koch Institute (RKI) started to collaborate with a private hospital network to develop a SARI surveillance system using case-based data on ICD-10 codes. This first-time description of the system shows its application to the analysis of five influenza seasons. METHODS: Since week 40/2015, weekly updated anonymized data on discharged patients overall and on patients with respiratory illness including ICD-10 codes of primary and secondary diagnoses are transferred from the network data center to RKI. Retrospective datasets were also provided. Our descriptive analysis is based on data of 47 sentinel hospitals collected between weeks 1/2012 to 20/2016. We applied three different SARI case definitions (CD) based on ICD-10 codes for discharge diagnoses of respiratory tract infections (J09 - J22): basic CD (BCD), using only primary diagnoses; sensitive CD (SCD), using primary and secondary diagnoses; timely CD (TCD), using only primary diagnoses of patients hospitalized up to one week. We compared the CD with regard to severity, age distribution and timeliness and with results from the national primary care sentinel system. RESULTS: The 47 sentinel hospitals covered 3.6% of patients discharged from all German hospitals in 2013. The SCD comprised 2.2 times patients as the BCD, and 3.6 times as many as the TCD. Time course of SARI cases corresponded well to results from primary care surveillance and influenza virus circulation. The patients fulfilling the TCD had been completely reported after 3 weeks, which was fastest among the CD. The proportion of SARI cases among patients was highest in the youngest age group of below 5-year-olds. However, the age group 60 years and above contributed most SARI cases. This was irrespective of the CD used. CONCLUSIONS: In general, available data and the implemented reporting system are appropriate to provide timely and reliable information on SARI in inpatients in Germany. Our ICD-10-based approach proved to be useful for fulfilling requirements for SARI surveillance. The exploratory approach gave valuable insights in data structure and emphasized the advantages of different CD.","Buda, S.; Tolksdorf, K.; Schuler, E.; Kuhlen, R.; Haas, W.",BMC Public Health,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5493063/,306
8232,The Global Fund in China: success beyond the numbers,2015-01-21,,,J Feline Med Surg,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7128717/,306
14984,Committing to implementation research for health systems to manage and control non-communicable diseases,2020-12-22,"Accumulating evidence suggests that the failing heart reprograms fuel metabolism toward increased utilization of ketone bodies and that increasing cardiac ketone delivery ameliorates cardiac dysfunction. As an initial step toward development of ketone therapies, we investigated the effect of chronic oral ketone ester (KE) supplementation as a prevention or treatment strategy in rodent heart failure models. METHODS: Two independent rodent heart failure models were used for the studies: transverse aortic constriction/myocardial infarction (MI) in mice and post-MI remodeling in rats. Seventy-five mice underwent a prevention treatment strategy with a KE comprised of hexanoyl-hexyl-3-hydroxybutyrate KE (KE-1) diet, and 77 rats were treated in either a prevention or treatment regimen using a commercially available β-hydroxybutyrate-(R)-1,3-butanediol monoester (DeltaG; KE-2) diet. RESULTS: The KE-1 diet in mice elevated β-hydroxybutyrate levels during nocturnal feeding, whereas the KE-2 diet in rats induced ketonemia throughout a 24-hour period. The KE-1 diet preventive strategy attenuated development of left ventricular dysfunction and remodeling post-transverse aortic constriction/MI (left ventricular ejection fraction±SD, 36±8 in vehicle versus 45±11 in KE-1; P=0.016). The KE-2 diet therapeutic approach also attenuated left ventricular dysfunction and remodeling post-MI (left ventricular ejection fraction, 41±11 in MI-vehicle versus 61±7 in MI-KE-2; P<0.001). In addition, ventricular weight, cardiomyocyte cross-sectional area, and the expression of ANP (atrial natriuretic peptide) were significantly attenuated in the KE-2–treated MI group. However, treatment with KE-2 did not influence cardiac fibrosis post-MI. The myocardial expression of the ketone transporter and 2 ketolytic enzymes was significantly increased in rats fed KE-2 diet along with normalization of myocardial ATP levels to sham values. CONCLUSIONS: Chronic oral supplementation with KE was effective in both prevention and treatment of heart failure in 2 preclinical animal models. In addition, our results indicate that treatment with KE reprogrammed the expression of genes involved in ketone body utilization and normalized myocardial ATP production following MI, consistent with provision of an auxiliary fuel. These findings provide rationale for the assessment of KEs as a treatment for patients with heart failure.","Yurista, Salva R.; Matsuura, Timothy R.; Silljé, Herman H.W.; Nijholt, Kirsten T.; McDaid, Kendra S.; Shewale, Swapnil V.; Leone, Teresa C.; Newman, John C.; Verdin, Eric; van Veldhuisen, Dirk J.; de Boer, Rudolf A.; Kelly, Daniel P.; Westenbrink, B. Daan",Circ Heart Fail,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7819534/,306
21399,Correction to Lancet Glob Health 2021; 9: e1372–79,2021-09-21,,"Devi, Sharmila",Lancet Infect Dis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8457753/,306
33459,In this month’s Bulletin,2020-05-01,,,Reactions Weekly,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7256919/,306
39642,The SickleGenAfrica Network,2020-09-21,"Infections by SARS CoV2 - COVID-19 became in a short time a worldwide health emergency. The present SARS-CoV-2 pandemic induced in a short time, an unprecedented impact on public health and on the pre-existing care pathways. In order to appropriately address this epidemiological emergency, urgent solutions were needed, such as remodelling or stopping hospitalization and deferrable clinical activities to avoid spreading the SARS-CoV-2 infection. After the first emergency lockdown phase, care pathways must guarantee healthcare to patients and preserve the safety of the healthcare personnel and of all the other subjects that refer to the cardiological surgeries. Rigorous prescriptive appropriateness of the requested exams with consequent reduction of unnecessary examinations is an essential requirement to preserve prioritized diagnostic and care pathways to patients in need, minimizing the risks connected to the SARS-CoV-2 contagion in hospitals. Telemedicine services represent a valid answer to cardiovascular disease patients’ need for care and assistance, including those in quarantine and voluntary isolation. These services successfully contribute to fight the spread of the virus guaranteeing at the same time therapy and support through remote services that must therefore be considered a resource to be implemented and enhanced. This document has to be used by the healthcare personnel working in hospitals and in district offices, if applicable, and aims at managing patients, in complete safety and considered not suspect/not probable (‘not at risk’) of SARS-CoV-2 infection, eligible for diagnostic activity and subsequent therapy in outpatient surgeries. In particular, this document provides indications for patient evaluation to prevent COVID-19 exposure, gives general indications on managing appointments and waiting rooms, on how to strictly adhere to environmental safety measures, on the proper use of Individual Protective Equipment (IPE). It also provides specific indications for outpatient service procedures, like electrocardiogram, cardiologic examination, cardiologic checkup, Dynamic Holter Electrocardiogram, Transthoracic Echocardiography, Echo Stress, Transoesophageal Echocardiography, Bike Ergometer stress test, Ergospirometry, Outpatient Checkup of implantable electronic cardiac devices.","Valente, Serafina; Colivicchi, Furio; Francese, Maura Giuseppina; Di Lenarda, Andrea; Roncon, Loris; Murrone, Adriano; Caldarola, Pasquale; Bilato, Claudio; Amodeo, Enzo; Aspromonte, Nadia; Cipriani, Manlio; Domenicucci, Stefano; Imazio, Massimo; Scotto di Uccio, Fortunato; Urbinati, Stefano; Gulizia, Michele Massimo; Gabrielli, Domenico",Eur Heart J Suppl,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7499580/,306
42818,In this month’s Bulletin,2020-12-01,"Glioblastoma is an aggressive form of brain cancer that has seen only marginal improvements in its bleak survival outlook of 12–15 months over the last forty years. There is therefore an urgent need for the development of advanced drug screening platforms and systems that can better recapitulate glioblastoma’s infiltrative biology, a process largely responsible for its relentless propensity for recurrence and progression. Recent advances in stem cell biology have allowed the generation of artificial tridimensional brain-like tissue termed cerebral organoids. In addition to their potential to model brain development, these reagents are providing much needed synthetic humanoid scaffolds to model glioblastoma’s infiltrative capacity in a faithful and scalable manner. Here, we highlight and review the early breakthroughs in this growing field and discuss its potential future role for glioblastoma research.","Papaioannou, Michail-Dimitrios; Sangster, Kevin; Sajid, Rifat Shahriar; Djuric, Ugljesa; Diamandis, Phedias",Acta Neuropathol Commun,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7706050/,306
45347,In this month’s Bulletin,2021-02-01,,"Greshake, Thilo",ATZ Automobiltech Z,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7843164/,306
